	source	target	weight	p_value
6930	Hypoxia	Mcat	-1.8138057	1.442453e-07
6931	Hypoxia	Igfbp2	3.4995391	1.4471833e-07
6932	Hypoxia	Cpsf3	-2.0308993	1.4481091e-07
6933	Hypoxia	Rtcb	-1.2632335	1.4539137e-07
6934	Hypoxia	Mrpl11	-1.6608155	1.4988483e-07
6935	Hypoxia	Dnttip2	-2.1588	1.5221596e-07
6936	Hypoxia	Nqo2	-1.4556013	1.5256127e-07
6937	Hypoxia	Bag2	-2.177306	1.5303407e-07
6938	Hypoxia	Sphk2	-1.0765059	1.56639e-07
6939	Hypoxia	Mtmr11	2.243992	1.5897764e-07
6940	Hypoxia	Aspscr1	-1.5621939	1.5943806e-07
6941	Hypoxia	Nup62	-1.7085748	1.6026927e-07
6942	Hypoxia	Ints9	-1.1029512	1.6350425e-07
6943	Hypoxia	Fam118b	-1.535941	1.6860542e-07
6944	Hypoxia	Psmb7	-1.497966	1.6948859e-07
6945	Hypoxia	Psmd11	-2.0055597	1.7048953e-07
6946	Hypoxia	Dcaf17	-1.6025862	1.7073538e-07
6947	Hypoxia	Mcm3ap	-0.6429406	1.720046e-07
6948	Hypoxia	Paip2	1.3950708	1.750023e-07
6949	Hypoxia	Cdc25a	-3.4075835	1.7515546e-07
6950	Hypoxia	Smg8	-1.7578969	1.7753193e-07
6951	Hypoxia	Mocos	-2.3913918	1.7768068e-07
6952	Hypoxia	Chchd1	-1.8727547	1.8011367e-07
6953	Hypoxia	Cmtm6	-1.2449744	1.8039567e-07
6954	Hypoxia	Me2	-2.0298443	1.8082441e-07
6955	Hypoxia	Terf1	-1.4594657	1.8158062e-07
6956	Hypoxia	Mtfr1	-1.4367263	1.8339625e-07
6957	Hypoxia	Nup93	-1.6964455	1.8790317e-07
6958	Hypoxia	Dusp1	3.8470616	1.8871792e-07
6959	Hypoxia	Acadvl	1.6746794	1.9145611e-07
6960	Hypoxia	Tomm22	-1.6271067	1.9366715e-07
6961	Hypoxia	Rcc1l	-0.8455408	1.9702289e-07
6962	Hypoxia	Scfd2	-2.8732817	1.9711358e-07
6963	Hypoxia	G6pc3	-1.5160474	1.9993611e-07
6964	Hypoxia	Taldo1	-1.8340534	2.0027315e-07
6965	Hypoxia	Ubap2l	-1.165962	2.0058597e-07
6966	Hypoxia	Topors	-1.5632755	2.036535e-07
6967	Hypoxia	Cul3	-1.3047978	2.0437479e-07
6968	Hypoxia	Atp5pd	-0.98085505	2.1239488e-07
6969	Hypoxia	Tnnt1	2.467127	2.1473635e-07
6970	Hypoxia	Ppm1g	-1.9729291	2.1564628e-07
6971	Hypoxia	Rwdd2b	-1.8476279	2.21196e-07
6972	Hypoxia	Tfdp1	-2.2786305	2.2354118e-07
6973	Hypoxia	Sec23b	-1.6016309	2.2503626e-07
6974	Hypoxia	Cwf19l1	-1.2483046	2.2635211e-07
6975	Hypoxia	Nudt3	-1.3286122	2.2720732e-07
6976	Hypoxia	Setbp1	1.9774711	2.3043096e-07
6977	Hypoxia	Nsmaf	-1.165997	2.3154618e-07
6978	Hypoxia	Irgq	-1.1541595	2.3800176e-07
6979	Hypoxia	Isoc1	-2.646765	2.4011652e-07
6980	Hypoxia	Mrpl47	-1.572976	2.4165215e-07
6981	Hypoxia	Phf14	-1.73896	2.425526e-07
6982	Hypoxia	Wdr7	-1.146503	2.4544278e-07
6983	Hypoxia	N4bp3	1.7987888	2.571107e-07
6984	Hypoxia	Echdc1	-1.8431864	2.5932755e-07
6985	Hypoxia	Adissp	-1.8124495	2.6029082e-07
6986	Hypoxia	Micos10	-1.6520827	2.6091382e-07
6987	Hypoxia	Timm44	-1.8016555	2.6157932e-07
6988	Hypoxia	Gsr	-1.9611216	2.7131685e-07
6989	Hypoxia	Pomp	-1.6244012	2.778362e-07
6990	Hypoxia	Angptl8	1.6138469	2.7952368e-07
6991	Hypoxia	Ints15	-0.81685066	2.7980653e-07
6992	Hypoxia	Trmt10c	-2.703017	2.8245242e-07
6993	Hypoxia	Apip	-1.0825641	2.8438987e-07
6994	Hypoxia	Sdhc	-1.3904294	2.9763362e-07
6995	Hypoxia	Sfxn4	-1.7649279	3.0207443e-07
6996	Hypoxia	Gtf2a2	-1.2579621	3.1420743e-07
6997	Hypoxia	Dbr1	-1.6587043	3.147801e-07
6998	Hypoxia	Ppa2	-1.1338856	3.183532e-07
6999	Hypoxia	Mpc1	-1.3654935	3.2055917e-07
7000	Hypoxia	Aagab	-1.0482401	3.2224676e-07
7001	Hypoxia	Hnrnpm	-0.9609219	3.2226373e-07
7002	Hypoxia	Dnaja3	-1.9456816	3.2349115e-07
7003	Hypoxia	Tiparp	3.932544	3.2434494e-07
7004	Hypoxia	Gtf3c2	-1.3564066	3.316854e-07
7005	Hypoxia	Tmco1	-1.3586993	3.3305062e-07
7006	Hypoxia	Sav1	2.181752	3.3358558e-07
7007	Hypoxia	Rfxap	-1.4706162	3.3682213e-07
7008	Hypoxia	Wdr82	-1.3534169	3.4144978e-07
7009	Hypoxia	Vps45	-1.0598265	3.4155804e-07
7010	Hypoxia	Polr2f	-1.1361675	3.423187e-07
7011	Hypoxia	Dnajc19	-1.6296532	3.429002e-07
7012	Hypoxia	Cstf3	-1.6873809	3.498801e-07
7013	Hypoxia	Vps37d	1.385138	3.519729e-07
7014	Hypoxia	Mrto4	-3.1950557	3.5448898e-07
7015	Hypoxia	Psmc6	-1.6382426	3.548815e-07
7016	Hypoxia	Gps2	-1.6095662	3.5637498e-07
7017	Hypoxia	Mrps36	-1.4758545	3.5673116e-07
7018	Hypoxia	Pak1ip1	-3.4157193	3.5803646e-07
7019	Hypoxia	Tomm5	-3.6281595	3.6580286e-07
7020	Hypoxia	Pygl	2.8571615	3.668825e-07
7021	Hypoxia	Bap1	-1.1354536	3.6877515e-07
7022	Hypoxia	Prr3	-1.5644085	3.7198262e-07
7023	Hypoxia	Nfyc	-0.8411067	3.7332867e-07
7024	Hypoxia	Acp2	-1.9529297	3.7419943e-07
7025	Hypoxia	Imp4	-2.5388105	3.80683e-07
7026	Hypoxia	Polr1c	-2.039836	3.9126672e-07
7027	Hypoxia	Actr8	-1.1723655	3.9370872e-07
7028	Hypoxia	Commd4	-1.2640444	3.9664772e-07
7029	Hypoxia	Mapk9	-1.3086085	4.0596305e-07
7030	Hypoxia	Lamtor1	-1.856438	4.090667e-07
7031	Hypoxia	Tex2	-2.0480745	4.13374e-07
7032	Hypoxia	Gsn	1.4887702	4.1692002e-07
7033	Hypoxia	Sub1	-1.4458386	4.2226893e-07
7034	Hypoxia	Zmynd11	-1.1409096	4.2486317e-07
7035	Hypoxia	Pacc1	-1.0636845	4.283214e-07
7036	Hypoxia	Elp6	-0.96628565	4.3724393e-07
7037	Hypoxia	Kpna1	-1.3556176	4.4243708e-07
7038	Hypoxia	Cse1l	-2.2971873	4.4977935e-07
7039	Hypoxia	Zw10	-1.3547143	4.503799e-07
7040	Hypoxia	Parp16	1.4836771	4.6129753e-07
7041	Hypoxia	Zbtb9	-2.0328217	4.6214782e-07
7042	Hypoxia	Psmf1	-0.8820234	4.6290958e-07
7043	Hypoxia	Tmem186	-1.3185925	4.632706e-07
7044	Hypoxia	Srrd	-1.4773531	4.697076e-07
7045	Hypoxia	Hspb7	0.87032527	4.7649968e-07
7046	Hypoxia	Fxn	-1.8317827	4.7951033e-07
7047	Hypoxia	Ipo13	-1.2006897	4.802601e-07
7048	Hypoxia	Elovl6	-2.7233295	4.834917e-07
7049	Hypoxia	Maff	5.9409676	4.850736e-07
7050	Hypoxia	Med15	1.669703	4.8514914e-07
7051	Hypoxia	Srsf7	-1.8464661	4.864311e-07
7052	Hypoxia	Rara	1.1587508	4.892824e-07
7053	Hypoxia	Fbxo9	-1.1982507	4.928276e-07
7054	Hypoxia	Dnajb12	-0.796526	4.9363916e-07
7055	Hypoxia	Cited2	3.9574578	4.976381e-07
7056	Hypoxia	Rnf122	1.800996	4.992984e-07
7057	Hypoxia	Spock3	1.0204908	5.062106e-07
7058	Hypoxia	Metap2	-1.2811879	5.099172e-07
7059	Hypoxia	Gart	-1.6444283	5.182339e-07
7060	Hypoxia	Snapc4	-1.0140347	5.225262e-07
7061	Hypoxia	Znhit2	-1.0364412	5.265256e-07
7062	Hypoxia	Wdr43	-3.1651318	5.302666e-07
7063	Hypoxia	Aldh3a2	-2.0011306	5.3465595e-07
7064	Hypoxia	Mbnl3	-1.4840022	5.4593136e-07
7065	Hypoxia	Rap1gap	0.93553996	5.469562e-07
7066	Hypoxia	Pdss1	-2.5672245	5.514416e-07
7067	Hypoxia	Aven	-1.7693352	5.5177935e-07
7068	Hypoxia	Washc5	-1.4090965	5.526376e-07
7069	Hypoxia	Fam98a	-1.9777936	5.572581e-07
7070	Hypoxia	Bccip	-1.733587	5.591397e-07
7071	Hypoxia	Gcsh	-3.048936	5.660065e-07
7072	Hypoxia	Gnpda1	-2.0780163	5.66791e-07
7073	Hypoxia	Ids	1.1291001	5.7686015e-07
7074	Hypoxia	Fbxl2	1.6257472	5.859143e-07
7075	Hypoxia	Crot	-1.7288127	5.8973006e-07
7076	Hypoxia	Znf653	0.8380625	6.1683966e-07
7077	Hypoxia	Gfm2	-1.4037524	6.20417e-07
7078	Hypoxia	Tmem168	-1.7125193	6.2198194e-07
7079	Hypoxia	Slc25a15	-2.5447805	6.2432736e-07
7080	Hypoxia	Hspbp1	-1.4482384	6.307845e-07
7081	Hypoxia	Fnbp1	1.4604731	6.37399e-07
7082	Hypoxia	Polr1f	-1.7539195	6.432714e-07
7083	Hypoxia	Myo1e	2.5941324	6.479653e-07
7084	Hypoxia	Bysl	-2.6694238	6.5001257e-07
7085	Hypoxia	Elmo2	-1.2492806	6.5232126e-07
7086	Hypoxia	Abcc4	-1.7529064	6.647808e-07
7087	Hypoxia	Lias	-2.2031307	6.7050746e-07
7088	Hypoxia	Rps6kb2	-1.00426	6.726158e-07
7089	Hypoxia	Nubp1	-1.3947723	6.763706e-07
7090	Hypoxia	Ark2c	0.96274674	6.792312e-07
7091	Hypoxia	Mta2	-1.431969	6.869141e-07
7092	Hypoxia	Zfp36l1	1.2504817	7.0145023e-07
7093	Hypoxia	Pole2	-4.143181	7.054687e-07
7094	Hypoxia	Eif2b2	-1.8513584	7.09605e-07
7095	Hypoxia	Lsm6	-1.8606058	7.108808e-07
7096	Hypoxia	Puf60	-1.8064381	7.209737e-07
7097	Hypoxia	Oxnad1	-2.1395495	7.244792e-07
7098	Hypoxia	Hmox2	-1.6542904	7.311401e-07
7099	Hypoxia	Lactb2	-2.3478136	7.349213e-07
7100	Hypoxia	Slc12a9	-0.89924395	7.3980203e-07
7101	Hypoxia	Prdx3	-1.0860113	7.398378e-07
7102	Hypoxia	Rnf34	-1.2330327	7.4188176e-07
7103	Hypoxia	Snrpd3	-1.7605441	7.5980427e-07
7104	Hypoxia	Ptpmt1	-1.3585894	7.600727e-07
7105	Hypoxia	Snrpf	-2.4257872	7.630469e-07
7106	Hypoxia	Casp14	4.44626	7.654703e-07
7107	Hypoxia	Rcl1	-1.6262287	7.6586963e-07
7108	Hypoxia	Ccdc86	-3.1019878	7.7001755e-07
7109	Hypoxia	Srpk1	-1.7907602	7.766249e-07
7110	Hypoxia	Rhpn2	2.7458053	7.798107e-07
7111	Hypoxia	Phf1	1.2734613	7.8358545e-07
7112	Hypoxia	Afg3l2	-0.955373	7.89461e-07
7113	Hypoxia	Iscu	-2.0658674	7.932645e-07
7114	Hypoxia	Gss	-1.7482933	7.9486097e-07
7115	Hypoxia	Agpat4	1.5196605	8.030892e-07
7116	Hypoxia	Slc25a4	1.0828421	8.057788e-07
7117	Hypoxia	Pagr1a	-1.6201663	8.094829e-07
7118	Hypoxia	Scarb1	1.335962	8.128491e-07
7119	Hypoxia	Prpf31	-0.96017146	8.150343e-07
7120	Hypoxia	Vangl1	-1.7294098	8.214307e-07
7121	Hypoxia	Fus	-1.4965419	8.233239e-07
7122	Hypoxia	Rft1	-1.1419059	8.2676445e-07
7123	Hypoxia	Rab3a	1.3729836	8.3007524e-07
7124	Hypoxia	Ptcd3	-1.364493	8.353133e-07
7125	Hypoxia	Pwp1	-1.4913359	8.5010413e-07
7126	Hypoxia	Rras	2.4524522	8.5503916e-07
7127	Hypoxia	Bcas2	-1.7483367	8.585996e-07
7128	Hypoxia	Cul4b	2.1091886	8.626718e-07
7129	Hypoxia	Ndufa4	-1.5541484	8.718218e-07
7130	Hypoxia	Dynll2	-1.3724667	8.803776e-07
7131	Hypoxia	Eipr1	-1.3774093	8.8274453e-07
7132	Hypoxia	Exosc2	-1.9110491	8.9217764e-07
7133	Hypoxia	Pum3	-1.932549	9.2124645e-07
7134	Hypoxia	Arl10	0.71161807	9.3203397e-07
7135	Hypoxia	Slc35c1	-1.2560059	9.4617786e-07
7136	Hypoxia	Lsm2	-1.8689382	9.4804494e-07
7137	Hypoxia	Pygm	1.1949383	9.5177865e-07
7138	Hypoxia	Cenpm	-2.8115268	9.622348e-07
7139	Hypoxia	Mbnl2	2.138285	9.622715e-07
7140	Hypoxia	Txlna	-1.097996	9.635033e-07
7141	Hypoxia	Atxn10	-1.3651026	9.639482e-07
7142	Hypoxia	Paqr3	-1.3386644	9.703292e-07
7143	Hypoxia	B4galnt1	-1.0308024	9.709712e-07
7144	Hypoxia	Fpgs	-1.253964	9.763444e-07
7145	Hypoxia	Ptprr	2.1719875	9.939758e-07
7146	Hypoxia	Igfbp6	3.0307202	9.94353e-07
7147	Hypoxia	Dnajc8	-1.1760736	9.989001e-07
7148	Hypoxia	Antkmt	-1.6981609	1.0016713e-06
7149	Hypoxia	Mutyh	-1.3924274	1.003224e-06
7150	Hypoxia	Prorp	-1.0028448	1.0200612e-06
7151	Hypoxia	Ctsc	-2.6232438	1.0273451e-06
7152	Hypoxia	Mepce	-1.6756531	1.0304093e-06
7153	Hypoxia	Tsen54	-1.1629138	1.0414875e-06
7154	Hypoxia	Rexo4	-1.232301	1.0480908e-06
7155	Hypoxia	Cct7	-2.0370193	1.0497387e-06
7156	Hypoxia	Polr1b	-2.2349637	1.0541133e-06
7157	Hypoxia	Bcl10	2.0509994	1.0569561e-06
7158	Hypoxia	R3hcc1	-1.1015803	1.0765375e-06
7159	Hypoxia	Immp1l	-1.9068217	1.089992e-06
7160	Hypoxia	Pigm	-2.1641653	1.0918221e-06
7161	Hypoxia	Gtf2ird2	1.4293201	1.0944857e-06
7162	Hypoxia	Brix1	-2.6140814	1.136183e-06
7163	Hypoxia	Plekha8	1.0371748	1.1364597e-06
7164	Hypoxia	Tlcd3a	2.880325	1.1383851e-06
7165	Hypoxia	Shq1	-2.0498567	1.1422978e-06
7166	Hypoxia	Cpt1a	-1.3599873	1.1424279e-06
7167	Hypoxia	Jund	1.8202596	1.155899e-06
7168	Hypoxia	Psmb4	-1.1562997	1.1594237e-06
7169	Hypoxia	Cdk4	-2.714936	1.1599143e-06
7170	Hypoxia	Tcp11l2	2.8931468	1.1617061e-06
7171	Hypoxia	Tti1	-1.7973831	1.1656264e-06
7172	Hypoxia	Abcf3	-0.98343813	1.1793418e-06
7173	Hypoxia	Naa60	-1.3344165	1.1991611e-06
7174	Hypoxia	Gadd45b	3.774469	1.2090122e-06
7175	Hypoxia	Pfas	-2.7052739	1.2095076e-06
7176	Hypoxia	Il1rap	2.6169968	1.2144314e-06
7177	Hypoxia	Zfp36	4.339002	1.2248968e-06
7178	Hypoxia	Sun2	1.4380082	1.2375152e-06
7179	Hypoxia	Nfe2l1	2.068636	1.2409445e-06
7180	Hypoxia	Tomm70	-1.4621477	1.2615906e-06
7181	Hypoxia	Smarcd1	-0.9913755	1.2806541e-06
7182	Hypoxia	Maneal	-1.3302852	1.2834773e-06
7183	Hypoxia	Ranbp6	-2.007285	1.2908803e-06
7184	Hypoxia	Ndufa8	-1.2442428	1.295762e-06
7185	Hypoxia	Uqcc2	-1.3568335	1.3158253e-06
7186	Hypoxia	Sf3b5	-1.4521168	1.3285761e-06
7187	Hypoxia	Ppif	-3.518329	1.3315524e-06
7188	Hypoxia	Eif3k	-1.1421789	1.336424e-06
7189	Hypoxia	Hmgcl	2.5065064	1.3396788e-06
7190	Hypoxia	Mccc2	-1.2175566	1.3416026e-06
7191	Hypoxia	Ptprd	0.8898888	1.3527941e-06
7192	Hypoxia	Gpaa1	-1.420249	1.3556589e-06
7193	Hypoxia	Snx33	2.0636625	1.3918774e-06
7194	Hypoxia	Uevld	-1.2099485	1.4138934e-06
7195	Hypoxia	Gtf2f2	-1.4618826	1.4307357e-06
7196	Hypoxia	Clcc1	-1.139	1.4317043e-06
7197	Hypoxia	Ppargc1b	-1.3467889	1.4393484e-06
7198	Hypoxia	Stimate	-1.3384597	1.4414617e-06
7199	Hypoxia	Wdr75	-2.12486	1.4624231e-06
7200	Hypoxia	Agk	-1.0113761	1.4632906e-06
7201	Hypoxia	Lrrfip1	1.3651184	1.4707261e-06
7202	Hypoxia	Kics2	-1.6742411	1.4754899e-06
7203	Hypoxia	Aars2	-0.97572064	1.478212e-06
7204	Hypoxia	Snrnp40	-2.1187074	1.4840381e-06
7205	Hypoxia	Dnajc9	-2.0836542	1.4932596e-06
7206	Hypoxia	Pitpnb	-2.021288	1.5005712e-06
7207	Hypoxia	Trmo	-0.6324269	1.5158301e-06
7208	Hypoxia	Tubgcp4	-1.4380525	1.5272759e-06
7209	Hypoxia	Slc25a13	-1.8336635	1.5294609e-06
7210	Hypoxia	Kcnk1	1.1273887	1.5319913e-06
7211	Hypoxia	Tmem208	-1.365775	1.533364e-06
7212	Hypoxia	Sdhaf2	-1.4960526	1.5458863e-06
7213	Hypoxia	Armt1	-2.021545	1.5590261e-06
7214	Hypoxia	Exosc3	-1.8046937	1.565664e-06
7215	Hypoxia	Znf667	1.5225985	1.5708417e-06
7216	Hypoxia	Ddx42	-1.0504221	1.5800949e-06
7217	Hypoxia	Rer1	-0.88571817	1.5847025e-06
7218	Hypoxia	Cox11	-1.3057884	1.5956427e-06
7219	Hypoxia	Mef2a	1.6131455	1.6077859e-06
7220	Hypoxia	Opa1	-1.1397444	1.621563e-06
7221	Hypoxia	Pqbp1	-0.9715762	1.6233649e-06
7222	Hypoxia	Gtpbp3	-1.0251625	1.6290096e-06
7223	Hypoxia	Prdx1	-1.8374137	1.6655525e-06
7224	Hypoxia	Plaa	-1.3506366	1.7229488e-06
7225	Hypoxia	Mat2b	-1.2424722	1.7310286e-06
7226	Hypoxia	Gpr160	2.569143	1.7650138e-06
7227	Hypoxia	Gtpbp4	-2.885868	1.7666594e-06
7228	Hypoxia	Cfap44	1.3738312	1.7722602e-06
7229	Hypoxia	Dpm1	-1.4085808	1.7840346e-06
7230	Hypoxia	Ago4	1.4406533	1.8049687e-06
7231	Hypoxia	Atpsckmt	-1.6392727	1.8150786e-06
7232	Hypoxia	Rcc2	-2.0528524	1.8366901e-06
7233	Hypoxia	Fkbpl	-1.1436373	1.8519049e-06
7234	Hypoxia	Coq2	-1.2984599	1.8532323e-06
7235	Hypoxia	Ddx31	-1.1515965	1.8602677e-06
7236	Hypoxia	Akap10	1.1155053	1.87347e-06
7237	Hypoxia	Znf593	-2.0445004	1.8881038e-06
7238	Hypoxia	Nup37	-1.6822555	1.9135505e-06
7239	Hypoxia	Phtf1	-1.4482616	1.9138429e-06
7240	Hypoxia	Chsy1	3.088726	1.9429756e-06
7241	Hypoxia	Trmt13	-1.8690381	1.9643267e-06
7242	Hypoxia	Ercc2	-1.0878764	1.982005e-06
7243	Hypoxia	Adrm1	-1.9860821	1.9838715e-06
7244	Hypoxia	Ggcx	-1.0231524	1.9915387e-06
7245	Hypoxia	Tspyl4	-2.3386066	1.9959575e-06
7246	Hypoxia	Kmt2e	2.4536314	2.01705e-06
7247	Hypoxia	Ran	-2.2858396	2.0174218e-06
7248	Hypoxia	Utp18	-1.5857992	2.0303287e-06
7249	Hypoxia	Slco4a1	2.9464226	2.044209e-06
7250	Hypoxia	Rangrf	-1.2277056	2.0572427e-06
7251	Hypoxia	Rabif	-1.257863	2.0634948e-06
7252	Hypoxia	U2surp	-1.4664608	2.0675395e-06
7253	Hypoxia	Proser1	-1.6576874	2.0705318e-06
7254	Hypoxia	Orai3	3.424823	2.0731259e-06
7255	Hypoxia	Becn1	-0.88284224	2.0792093e-06
7256	Hypoxia	Mak16	-3.030692	2.0881641e-06
7257	Hypoxia	Trnau1ap	0.88042516	2.1408828e-06
7258	Hypoxia	Mcur1	-1.7812506	2.1435135e-06
7259	Hypoxia	Fam168a	1.6338357	2.148231e-06
7260	Hypoxia	Mapre1	-1.5859617	2.1942571e-06
7261	Hypoxia	Rmdn1	-1.2290075	2.2034362e-06
7262	Hypoxia	Mtpap	-1.7205478	2.214201e-06
7263	Hypoxia	Edc3	-1.0670831	2.227225e-06
7264	Hypoxia	Ccsap	1.5480168	2.235962e-06
7265	Hypoxia	Nebl	1.6207948	2.2400116e-06
7266	Hypoxia	Ppt1	-1.7035792	2.2517938e-06
7267	Hypoxia	Slc18b1	-2.2222846	2.2589427e-06
7268	Hypoxia	Sema5b	1.4163489	2.2620948e-06
7269	Hypoxia	Ppa1	-2.1032674	2.2798417e-06
7270	Hypoxia	Ap3m1	-1.2926933	2.3026923e-06
7271	Hypoxia	Ppid	-1.3750685	2.3359694e-06
7272	Hypoxia	Slc25a19	-2.72969	2.3483326e-06
7273	Hypoxia	Psmb2	-1.1207694	2.3545213e-06
7274	Hypoxia	Atf7ip	-1.4906931	2.365402e-06
7275	Hypoxia	Cs	-1.7332238	2.3953512e-06
7276	Hypoxia	Atrn	1.4106387	2.3977032e-06
7277	Hypoxia	Srpra	-1.4930284	2.4434287e-06
7278	Hypoxia	Gtf3c6	-2.2200947	2.4462465e-06
7279	Hypoxia	Ttpal	-1.6929653	2.4503115e-06
7280	Hypoxia	App	1.3743144	2.4562755e-06
7281	Hypoxia	Fbxo46	1.1955423	2.4583564e-06
7282	Hypoxia	Tssc4	-1.1969088	2.4725443e-06
7283	Hypoxia	Ammecr1	-1.8314666	2.4956976e-06
7284	Hypoxia	Mb	3.3988826	2.50244e-06
7285	Hypoxia	Elac1	-1.2717466	2.596256e-06
7286	Hypoxia	Vwa8	-1.5561734	2.6590824e-06
7287	Hypoxia	Sdsl	-1.885684	2.7166893e-06
7288	Hypoxia	Cacybp	-1.6821188	2.7503122e-06
7289	Hypoxia	Stub1	-1.530059	2.775805e-06
7290	Hypoxia	Ccne1	-1.8140996	2.7785084e-06
7291	Hypoxia	Tial1	-0.80221504	2.7930319e-06
7292	Hypoxia	Klf11	1.8723944	2.820062e-06
7293	Hypoxia	Mrpl21	-1.6854372	2.8286856e-06
7294	Hypoxia	Selenot	-1.76632	2.849754e-06
7295	Hypoxia	Ndufb1	-1.1241716	2.8686914e-06
7296	Hypoxia	Marf1	2.0576923	2.8861282e-06
7297	Hypoxia	Cenpn	-2.3182194	2.9345083e-06
7298	Hypoxia	Icam5	1.1189649	2.9361574e-06
7299	Hypoxia	Kpna3	-1.6317233	2.9663556e-06
7300	Hypoxia	Ddx20	-2.1911077	2.9666057e-06
7301	Hypoxia	Ampd3	3.5447574	3.0252934e-06
7302	Hypoxia	Ythdf1	-1.8714015	3.027331e-06
7303	Hypoxia	Gal3st1	1.2674466	3.0983094e-06
7304	Hypoxia	Tmem104	-1.1953789	3.105015e-06
7305	Hypoxia	Ddx21	-3.736269	3.1081438e-06
7306	Hypoxia	Nfatc2ip	-1.2697163	3.1522068e-06
7307	Hypoxia	Pggt1b	-1.3697362	3.1903182e-06
7308	Hypoxia	Dph3	-2.0862732	3.2076066e-06
7309	Hypoxia	Tmem65	1.7214308	3.2303922e-06
7310	Hypoxia	Tprkb	-1.7639803	3.238811e-06
7311	Hypoxia	Gapvd1	-1.0167761	3.2589076e-06
7312	Hypoxia	Hps6	-0.8658019	3.279036e-06
7313	Hypoxia	Dnase1	0.9560406	3.3233873e-06
7314	Hypoxia	Tchp	-1.4897298	3.3237025e-06
7315	Hypoxia	Dync2i2	-2.2669256	3.3469119e-06
7316	Hypoxia	Lsm5	-1.751074	3.3932208e-06
7317	Hypoxia	Hspa9	-1.8850079	3.3974397e-06
7318	Hypoxia	Camk1d	1.1956952	3.41185e-06
7319	Hypoxia	DSCC1	-2.0703306	3.415536e-06
7320	Hypoxia	Mrs2	-1.0294424	3.4630777e-06
7321	Hypoxia	Supv3l1	-1.3990004	3.4978145e-06
7322	Hypoxia	Tmem218	-1.2440922	3.5332519e-06
7323	Hypoxia	Dhrs3	3.5969222	3.5363048e-06
7324	Hypoxia	Mrpl42	-1.5862544	3.5706903e-06
7325	Hypoxia	Brwd3	1.4984685	3.6085848e-06
7326	Hypoxia	E2f6	-1.9119068	3.6270085e-06
7327	Hypoxia	Slc7a6	-1.960352	3.6312942e-06
7328	Hypoxia	Anapc4	-1.5818424	3.6317742e-06
7329	Hypoxia	Aste1	-1.5355647	3.7022362e-06
7330	Hypoxia	Znf821	0.73274565	3.717682e-06
7331	Hypoxia	Ubr7	-2.127168	3.7245104e-06
7332	Hypoxia	Dennd5a	2.3241613	3.7362936e-06
7333	Hypoxia	Tmem263	2.0273566	3.7886075e-06
7334	Hypoxia	Mterf4	-1.0367856	3.805958e-06
7335	Hypoxia	Rfx5	-1.8789653	3.8145256e-06
7336	Hypoxia	Msantd4	-1.4276731	3.8300054e-06
7337	Hypoxia	Foxn3	1.5771031	3.830484e-06
7338	Hypoxia	Pim1	3.4343777	3.8645817e-06
7339	Hypoxia	Tmem201	-2.105992	3.8650765e-06
7340	Hypoxia	Slc35a4	-1.5148189	3.8697053e-06
7341	Hypoxia	Dnmt3b	-1.5817156	3.89344e-06
7342	Hypoxia	Zdhhc6	-1.3312111	3.9348456e-06
7343	Hypoxia	Cdkn1b	3.0865211	3.9540128e-06
7344	Hypoxia	Banf1	-2.0329623	3.9547967e-06
7345	Hypoxia	Prr13	-1.4991792	3.961012e-06
7346	Hypoxia	Rwdd4	-2.133552	3.9683605e-06
7347	Hypoxia	Nr3c1	1.9195365	3.9715724e-06
7348	Hypoxia	Dars2	-1.7554306	3.97879e-06
7349	Hypoxia	Cda	2.3873682	3.9833926e-06
7350	Hypoxia	Riok2	-1.6073161	4.0247974e-06
7351	Hypoxia	Pwp2	-1.1249005	4.0270106e-06
7352	Hypoxia	Tfr2	0.69480604	4.1215244e-06
7353	Hypoxia	Plekhb2	-0.94273627	4.12925e-06
7354	Hypoxia	Map7d2	3.2217658	4.137785e-06
7355	Hypoxia	Nab2	1.8640728	4.155402e-06
7356	Hypoxia	Ung	-3.0015557	4.162237e-06
7357	Hypoxia	Ppp2ca	-1.6539497	4.184551e-06
7358	Hypoxia	Sfpq	-1.3178236	4.1918024e-06
7359	Hypoxia	Slc15a4	1.1297265	4.206536e-06
7360	Hypoxia	Kifbp	-2.052629	4.229265e-06
7361	Hypoxia	Slco1b2	1.6351045	4.2352494e-06
7362	Hypoxia	Gjb3	1.38117	4.2393544e-06
7363	Hypoxia	Exosc9	-2.1857657	4.2674465e-06
7364	Hypoxia	Mtg1	-1.3448228	4.299729e-06
7365	Hypoxia	Pcna	-3.8664453	4.3175646e-06
7366	Hypoxia	Tbc1d13	-1.2377099	4.3188434e-06
7367	Hypoxia	Abhd3	-2.0097718	4.336246e-06
7368	Hypoxia	Wdr3	-1.9669216	4.378875e-06
7369	Hypoxia	Mrps18b	-1.3468199	4.408035e-06
7370	Hypoxia	Polr3f	-1.5795554	4.428689e-06
7371	Hypoxia	Ipo4	-2.2417438	4.4796693e-06
7372	Hypoxia	Timm10b	-1.3629111	4.525291e-06
7373	Hypoxia	Rrp1b	-1.675309	4.5319116e-06
7374	Hypoxia	Timm50	-1.4402592	4.538644e-06
7375	Hypoxia	Rasd1	4.696097	4.5440624e-06
7376	Hypoxia	Mms19	1.234803	4.56797e-06
