	source	target	weight	p_value
9766	EGFR	DPM3	-0.9677341	0.009921826
9767	EGFR	LRR1	1.0919505	0.009937727
9768	EGFR	S100A9	1.1559837	0.009938455
9769	EGFR	MT4	0.3613086	0.009938959
9770	EGFR	GM2A	-0.6974761	0.009942186
9771	EGFR	BMAL2	0.9758366	0.009942573
9772	EGFR	TRIM15	0.35518485	0.009949755
9773	EGFR	MIPOL1	0.5033718	0.009952651
9774	EGFR	NCK2	-0.97212327	0.009953597
9775	EGFR	LRRC18	0.37180895	0.009954346
9776	EGFR	MAP2K1	0.85468143	0.009967239
9777	EGFR	CPT2	-0.7242572	0.00997677
9778	EGFR	KRTAP19-8	-0.7948047	0.009986377
9779	EGFR	NXT2	-0.6517131	0.009986674
9780	EGFR	SDC3	0.6380115	0.010001717
9781	EGFR	CYBB	0.3385063	0.010015564
9782	EGFR	CFAP91	0.31023052	0.010017521
9783	EGFR	CENPB	0.6300703	0.010021913
9784	EGFR	CASD1	-0.4806868	0.010025563
9785	EGFR	TJP1	-0.6545527	0.010040378
9786	EGFR	ERBIN	-0.68439955	0.010066169
9787	EGFR	INTS8	-0.6069984	0.010073463
9788	EGFR	KCNC4	0.3895284	0.010075677
9789	EGFR	IGDCC3	-0.6787918	0.010100992
9790	EGFR	ZAN	0.32696685	0.01010168
9791	EGFR	RFFL	0.47839406	0.010102863
9792	EGFR	HHATL	0.55918396	0.010108983
9793	EGFR	PCM1	-0.50066465	0.010114066
9794	EGFR	FGF21	0.42414695	0.010121493
9795	EGFR	COL12A1	-1.2928429	0.010128985
9796	EGFR	FBXO46	-0.5073442	0.0101291835
9797	EGFR	DOCK2	0.46571526	0.010132647
9798	EGFR	SLC9A2	0.27735043	0.010137008
9799	EGFR	FBL	0.83776766	0.01015873
9800	EGFR	HTR1E	0.35940132	0.01016309
9801	EGFR	SCP2D1	0.41187334	0.01016782
9802	EGFR	DPPA2	0.52616495	0.01020464
9803	EGFR	LMAN1	-0.6624418	0.010252457
9804	EGFR	NOCT	1.1514884	0.010279016
9805	EGFR	CCNL2	-0.5578319	0.0102799395
9806	EGFR	MANBAL	-0.7291333	0.010280314
9807	EGFR	TOGARAM2	0.5119423	0.010290498
9808	EGFR	MED10	1.1165158	0.010334376
9809	EGFR	LRRC74A	0.35418227	0.0103368955
9810	EGFR	MCF2L	-0.25486425	0.010338218
9811	EGFR	KIF3B	-0.57757056	0.010338697
9812	EGFR	APCDD1	-1.3666843	0.01036534
9813	EGFR	METAP2	0.50907713	0.010372944
9814	EGFR	SCUBE1	0.4433193	0.010382346
9815	EGFR	ABTB3	1.2912269	0.010391776
9816	EGFR	DMRTA1	0.56768817	0.010397651
9817	EGFR	SMARCA1	-0.61409175	0.010402824
9818	EGFR	GCNT2	-0.6027107	0.010413652
9819	EGFR	ICE1	-0.6376646	0.0104208905
9820	EGFR	FAM98A	0.78774464	0.010446269
9821	EGFR	DRC3	-0.27950874	0.010468529
9822	EGFR	HADH	-0.7514714	0.01047354
9823	EGFR	ZNF865	0.3781332	0.01047726
9824	EGFR	DOHH	0.28518987	0.01048944
9825	EGFR	ANOS1	-0.5832335	0.010496037
9826	EGFR	CNGA4	0.47188792	0.010500388
9827	EGFR	SLC27A5	0.38442928	0.01052296
9828	EGFR	RDH10	-1.5749259	0.010527199
9829	EGFR	MICALL2	0.51301533	0.0105511695
9830	EGFR	TET2	-0.9029307	0.010559267
9831	EGFR	FANCL	-0.76250017	0.010565348
9832	EGFR	TECR	-0.55566573	0.010571263
9833	EGFR	ALPP	-2.5067093	0.01057541
9834	EGFR	KIAA0319	-0.30963933	0.01057578
9835	EGFR	TRAF2	0.4493223	0.010580685
9836	EGFR	HINT2	-1.054179	0.010582336
9837	EGFR	RNF144B	-2.0740528	0.010606403
9838	EGFR	RBM15	0.46916023	0.010623172
9839	EGFR	FCRL1	0.52421004	0.0106265545
9840	EGFR	CYB5A	-0.8504724	0.010636568
9841	EGFR	PAQR7	-1.1483635	0.010636854
9842	EGFR	H1-8	0.38749686	0.010651865
9843	EGFR	EPHB3	-0.55701524	0.010670942
9844	EGFR	SOX13	0.46715468	0.010671993
9845	EGFR	AKIP1	-0.516805	0.010681627
9846	EGFR	FAM131C	0.5415035	0.010683594
9847	EGFR	UNC45A	-0.2749922	0.010690188
9848	EGFR	RNF214	-0.8195433	0.010692106
9849	EGFR	JAGN1	-1.1738851	0.010692961
9850	EGFR	ALDH3B1	-0.8200645	0.010693478
9851	EGFR	GARRE1	-0.91007674	0.010695546
9852	EGFR	PIAS3	-0.6236745	0.010703828
9853	EGFR	VEZF1	-0.8232122	0.010707108
9854	EGFR	FAAP24	0.46492392	0.0107259555
9855	EGFR	DMAC2L	-0.3522557	0.010726533
9856	EGFR	SH2D1A	0.27983317	0.010754758
9857	EGFR	HIF1A	1.1302876	0.010757547
9858	EGFR	LSR	0.82272726	0.010783972
9859	EGFR	APBB1IP	0.40492052	0.010793141
9860	EGFR	FCRLB	1.2645302	0.010797756
9861	EGFR	BCAR3	1.4065334	0.010807219
9862	EGFR	LNX2	-1.0286031	0.010824204
9863	EGFR	FXYD2	-0.34547973	0.010827858
9864	EGFR	NCAPG2	1.3041452	0.010835267
9865	EGFR	CALB2	0.9672773	0.010841205
9866	EGFR	SLC22A2	0.3763884	0.010846502
9867	EGFR	LBR	1.1129745	0.010854993
9868	EGFR	LINC02901	1.0991609	0.010857024
9869	EGFR	B3GNT6	0.4090834	0.010864919
9870	EGFR	PSKH2	0.4263577	0.010897477
9871	EGFR	ADI1	-0.7973717	0.010916082
9872	EGFR	MARCHF2	-0.73593724	0.0109171625
9873	EGFR	CNBP	0.5636711	0.010918488
9874	EGFR	VEGFA	1.8063287	0.010939038
9875	EGFR	ERGIC3	-0.3044843	0.010951934
9876	EGFR	TEX22	-0.52877665	0.010952725
9877	EGFR	SLC9B2	0.8911907	0.010960526
9878	EGFR	SP3	-0.37864137	0.010964655
9879	EGFR	MAPK8IP1	0.3780712	0.011001708
9880	EGFR	LAMTOR1	-0.96023333	0.0110018235
9881	EGFR	CALCA	0.23432149	0.011005237
9882	EGFR	VWA5A	-0.80279934	0.011006449
9883	EGFR	SALL4	-0.66214293	0.011012878
9884	EGFR	ZBED5	-0.39692137	0.01102076
9885	EGFR	HAND2	0.34729403	0.011044959
9886	EGFR	LIN54	0.7358814	0.0110580865
9887	EGFR	RUBCN	0.37990737	0.011067897
9888	EGFR	SSNA1	0.48257264	0.0110692475
9889	EGFR	PTGDR2	0.281403	0.011084358
9890	EGFR	ELAPOR2	-0.8405782	0.011093551
9891	EGFR	GPSM1	0.5156181	0.011100963
9892	EGFR	TMEM18	-0.727592	0.011108505
9893	EGFR	ZNF236	-0.34566328	0.011114072
9894	EGFR	IRF2BPL	-1.3523089	0.011161918
9895	EGFR	SLC50A1	-0.6165656	0.011173335
9896	EGFR	MBD3L1	0.3622066	0.0111847995
9897	EGFR	CCDC42	0.4072551	0.011190794
9898	EGFR	TUBA3E	-1.309638	0.0112048825
9899	EGFR	ZNF581	-1.7788604	0.011210234
9900	EGFR	HHLA3	-0.6870412	0.011212803
9901	EGFR	RPL29	-0.5549501	0.01121507
9902	EGFR	CENPW	1.9983535	0.011227723
9903	EGFR	CYP1B1	-2.114064	0.011227863
9904	EGFR	NRROS	0.9877762	0.011252659
9905	EGFR	TECPR2	-0.5070353	0.011267598
9906	EGFR	DIRAS2	-0.5336474	0.011267714
9907	EGFR	SLITRK5	-0.5969675	0.011268128
9908	EGFR	TRBC1	0.3832076	0.011281839
9909	EGFR	ADPRM	-0.70804745	0.011299558
9910	EGFR	GRB2	0.44189128	0.011335891
9911	EGFR	ZGRF1	0.79368293	0.011342515
9912	EGFR	LINC01554	0.4378851	0.01134775
9913	EGFR	THBS1	1.5983416	0.011364692
9914	EGFR	LRRC56	-0.45889017	0.011366592
9915	EGFR	ALPK1	-0.52973074	0.01137096
9916	EGFR	C11orf16	0.2707006	0.011415509
9917	EGFR	FOLH1B	-0.47302225	0.01144118
9918	EGFR	GPR108	-2.4177706	0.011452329
9919	EGFR	MCHR1	-0.29282722	0.011453842
9920	EGFR	EDNRA	0.71366256	0.01146018
9921	EGFR	TRPV2	0.53508157	0.01146131
9922	EGFR	CHST2	0.8508375	0.01149232
9923	EGFR	CD79B	0.3016384	0.011492632
9924	EGFR	CFAP107	0.3903004	0.011501835
9925	EGFR	GAB3	0.469674	0.011508289
9926	EGFR	TNR	-0.2370411	0.011519315
9927	EGFR	MGAT4A	-0.6316652	0.011530545
9928	EGFR	G6PC2	0.2617681	0.011534984
9929	EGFR	TAF1C	-0.30714306	0.01153813
9930	EGFR	NADK2	-0.9888417	0.0115447035
9931	EGFR	LINC00482	0.47438595	0.011552459
9932	EGFR	NFYC	-0.30905253	0.011559042
9933	EGFR	SETX	0.5374595	0.011562577
9934	EGFR	HEATR6	-0.49303803	0.011563587
9935	EGFR	SYAP1	0.7650554	0.011568526
9936	EGFR	CHERP	0.32525516	0.011588148
9937	EGFR	SHISA2	2.6635463	0.011589804
9938	EGFR	NOG	2.165635	0.011591308
9939	EGFR	TMEM11	0.5691162	0.011602044
9940	EGFR	CDS1	-0.36313835	0.011617926
9941	EGFR	THBD	1.415473	0.011624846
9942	EGFR	YWHAE	0.6019925	0.011631607
9943	EGFR	ADAMTS18	0.42514673	0.011632296
9944	EGFR	OR56B4	1.090845	0.011648461
9945	EGFR	H2BC17	-0.5396782	0.011657114
9946	EGFR	SPINT3	0.2975423	0.011657895
9947	EGFR	TMEM212	-0.3020022	0.011661744
9948	EGFR	ITGB1BP2	0.3598935	0.011685137
9949	EGFR	FTHL17	0.4354915	0.011686997
9950	EGFR	CHMP6	0.4808435	0.011693127
9951	EGFR	KIF25	0.25392246	0.011700564
9952	EGFR	SLC25A36	-0.9524588	0.011702702
9953	EGFR	SPZ1	0.39146486	0.011710817
9954	EGFR	GCLC	-0.7888602	0.011711498
9955	EGFR	MUC3A	0.5039036	0.011713233
9956	EGFR	CACNG3	0.29511583	0.011713595
9957	EGFR	ARHGEF10L	-0.35862312	0.011726821
9958	EGFR	GRHL3	-1.6239783	0.011749425
9959	EGFR	MILR1	0.7907281	0.011754427
9960	EGFR	PHACTR4	-0.7880526	0.011757859
9961	EGFR	HGS	0.4352269	0.011762764
9962	EGFR	NAT8L	0.67526203	0.011774937
9963	EGFR	CDK1	1.4566076	0.01177992
9964	EGFR	TEFM	-0.45637435	0.011785982
9965	EGFR	MYOM3	0.34506828	0.011819746
9966	EGFR	NCAN	0.40102673	0.011854675
9967	EGFR	SLC27A1	-1.4072773	0.011859493
9968	EGFR	ASB3	-0.48759615	0.011860646
9969	EGFR	PI16	0.48977375	0.011879013
9970	EGFR	STAT2	-0.98628783	0.011900113
9971	EGFR	TTLL11	0.5113324	0.011901826
9972	EGFR	DENND1B	-0.6040689	0.011902693
9973	EGFR	RALB	0.7097446	0.011912493
9974	EGFR	TMEM97	1.2073562	0.011924512
9975	EGFR	MUC16	-1.118524	0.0119272405
9976	EGFR	NPR1	0.3633665	0.01194057
9977	EGFR	VGLL2	0.58923155	0.011970507
9978	EGFR	GPR63	0.4641876	0.01197835
9979	EGFR	HCG22	0.46916512	0.011981225
9980	EGFR	ACSM6	0.8778879	0.011999587
9981	EGFR	SPATA20	-0.7941196	0.0119998725
9982	EGFR	CCDC138	0.97771317	0.012017612
9983	EGFR	HIVEP3	0.58083445	0.0120225
9984	EGFR	RANBP17	0.28847608	0.012041779
9985	EGFR	CELSR3	-0.5987939	0.012049025
9986	EGFR	KRTAP4-2	0.51530075	0.012090244
9987	EGFR	WT1	0.6897126	0.012110771
9988	EGFR	DPYD	-0.6552251	0.012132899
9989	EGFR	TM7SF3	-0.7949475	0.012146018
9990	EGFR	CXorf58	0.5192158	0.012146117
9991	EGFR	C8orf17	0.28786734	0.012172728
9992	EGFR	SKI	0.53442067	0.012178175
9993	EGFR	SLC35G2	0.61628765	0.01218212
9994	EGFR	KXD1	0.27605996	0.012190591
9995	EGFR	TBPL1	-0.5933571	0.012198435
9996	EGFR	SLC1A7	0.24419908	0.012206666
9997	EGFR	CEP128	0.92119515	0.012217219
9998	EGFR	MRPL4	0.73770535	0.012223831
9999	EGFR	NACC1	0.6898369	0.012237553
10000	Estrogen	GREB1	17.240173	0.0
10001	Estrogen	RET	10.718027	0.0
10002	Estrogen	TFF1	14.430255	0.0
10003	Estrogen	HEY2	11.482369	3.1e-44
10004	Estrogen	RAPGEFL1	10.544896	5.2e-43
10005	Estrogen	PGR	8.528142	1.3755e-41
10006	Estrogen	C5AR2	4.733054	2.3574293e-38
10007	Estrogen	CXCL12	12.477674	3.0386493e-36
10008	Estrogen	TPD52L1	10.085513	1.9321148e-34
10009	Estrogen	NPY1R	10.664506	1.577994e-33
10010	Estrogen	MYB	9.42778	9.916281e-32
10011	Estrogen	CALCR	5.3962736	9.4284935e-31
10012	Estrogen	IL17RB	11.418986	1.0921676e-29
10013	Estrogen	SNX24	6.899356	2.9917348e-29
10014	Estrogen	ARL3	3.950948	5.3211422e-27
10015	Estrogen	TGFB3	-5.330268	1.6415908e-25
10016	Estrogen	OLFM1	3.752433	1.0493888e-24
10017	Estrogen	NKAIN1	4.7315454	1.6800956e-24
10018	Estrogen	FKBP4	8.25833	3.7141094e-24
10019	Estrogen	IGFBP4	11.651491	5.1966137e-24
10020	Estrogen	ERBB3	-4.8807406	5.7145325e-24
10021	Estrogen	CTNND2	-3.5546641	1.4850608e-23
10022	Estrogen	SIAH2	9.436761	3.4326247e-23
10023	Estrogen	SLC22A5	7.7382956	4.6545775e-23
10024	Estrogen	NR5A2	5.150062	2.4505926e-21
10025	Estrogen	MSMB	4.549081	3.0128602e-21
10026	Estrogen	ELOVL2	8.690577	3.1037725e-21
10027	Estrogen	COMT	-3.0546858	5.2539863e-21
10028	Estrogen	CELSR2	8.669144	2.3706749e-20
10029	Estrogen	EPS15L1	3.1416445	2.6813803e-20
10030	Estrogen	GLA	8.441858	1.7579223e-19
10031	Estrogen	DSCAM	4.14288	2.869269e-19
10032	Estrogen	ABCC5	-4.8549876	5.5361523e-19
10033	Estrogen	PRSS23	8.755223	6.9923697e-19
10034	Estrogen	RLN2	6.718523	5.2149213e-18
10035	Estrogen	SLC25A24	3.6654816	5.6036676e-18
10036	Estrogen	DEPTOR	7.4637785	2.9651272e-17
10037	Estrogen	NRIP1	10.020011	3.4535863e-17
10038	Estrogen	PCP4	6.365201	4.7761127e-17
10039	Estrogen	ARMCX6	3.3639023	1.043481e-16
10040	Estrogen	MISP	-4.3341684	1.286119e-16
10041	Estrogen	CA12	8.413578	1.5796897e-16
10042	Estrogen	EPB41L5	-3.4345114	1.8736972e-16
10043	Estrogen	MYO1B	-5.474189	1.9264342e-16
10044	Estrogen	SH3BP4	-4.8777423	2.2083548e-16
10045	Estrogen	RNF43	-5.4159875	4.1440632e-16
10046	Estrogen	TASOR2	4.935767	4.3494848e-16
10047	Estrogen	DDX10	4.626958	5.029982e-16
10048	Estrogen	MED13L	3.8374107	5.9603136e-16
10049	Estrogen	UPK2	-3.3869224	7.3962615e-16
10050	Estrogen	ADORA1	5.0237923	1.1241223e-15
10051	Estrogen	KCNJ3	-2.982071	2.1743967e-15
10052	Estrogen	ASB13	6.9939427	2.8647378e-15
10053	Estrogen	PLPP2	-4.4747605	3.5219865e-15
10054	Estrogen	CEP43	2.4684095	3.591259e-15
10055	Estrogen	IL1R1	-6.8662496	4.027253e-15
10056	Estrogen	XBP1	5.7153087	4.054296e-15
10057	Estrogen	CAP2	5.011547	6.899049e-15
10058	Estrogen	RHBDF1	-3.6584685	1.0258252e-14
10059	Estrogen	ZNF552	2.8866172	2.1365566e-14
10060	Estrogen	CAB39L	-4.126312	2.2082996e-14
10061	Estrogen	RAB27B	-5.889146	2.7113636e-14
10062	Estrogen	PLAC1	5.067116	3.093024e-14
10063	Estrogen	RAB9A	-6.007773	1.0146319e-13
10064	Estrogen	HDAC7	-2.037488	1.4671032e-13
10065	Estrogen	ZDHHC7	-4.8309326	3.3001724e-13
10066	Estrogen	SIDT1	-4.2320466	4.448405e-13
10067	Estrogen	RARA	3.0215802	5.513051e-13
10068	Estrogen	FAM102A	5.7608385	5.784984e-13
10069	Estrogen	WWC1	5.587438	7.034255e-13
10070	Estrogen	ELF5	-3.2164443	1.2319536e-12
10071	Estrogen	CTR9	4.823182	1.4918313e-12
10072	Estrogen	KIAA0513	-3.6231549	1.4924883e-12
10073	Estrogen	SEC14L2	5.239078	1.5237945e-12
10074	Estrogen	MYH14	-2.1365461	2.2263632e-12
10075	Estrogen	MPPED2	3.9150217	2.2657488e-12
10076	Estrogen	RBBP8	6.834003	2.5389584e-12
10077	Estrogen	TLE1	-4.1021724	2.6296823e-12
10078	Estrogen	TMEM135	-3.5032015	2.7185884e-12
10079	Estrogen	FRK	4.9003773	3.957082e-12
10080	Estrogen	ADCY9	3.247882	4.045274e-12
10081	Estrogen	EGR3	16.077698	4.549578e-12
10082	Estrogen	TIAM1	4.4734836	4.8767e-12
10083	Estrogen	CASP9	-2.4353883	4.8914995e-12
10084	Estrogen	CLDN9	-2.0848145	7.587571e-12
10085	Estrogen	WFS1	4.2163954	8.664604e-12
10086	Estrogen	SLC7A5	11.224069	8.831471e-12
10087	Estrogen	PPIF	10.130802	9.094633e-12
10088	Estrogen	CLDN4	-3.828217	9.189777e-12
10089	Estrogen	GATA3	-6.0046873	9.25937e-12
10090	Estrogen	RCL1	4.2192473	1.0870539e-11
10091	Estrogen	PIK3R3	-5.497496	1.1168591e-11
10092	Estrogen	SLC9A1	-2.5944266	1.1574206e-11
10093	Estrogen	SDK2	1.8770462	1.1889739e-11
10094	Estrogen	TACC1	-3.3748674	1.8333257e-11
10095	Estrogen	ATP2A3	-2.8820257	1.8503218e-11
10096	Estrogen	ESR1	-1.3044524	2.0958908e-11
10097	Estrogen	KCNK5	4.656828	2.1382467e-11
10098	Estrogen	SGCG	-4.1818132	2.2788911e-11
10099	Estrogen	STC2	10.286052	2.2990944e-11
10100	Estrogen	FCMR	4.12435	3.0030742e-11
10101	Estrogen	BMP7	-2.7677553	3.1738348e-11
10102	Estrogen	PPT1	-4.2914352	5.0772987e-11
10103	Estrogen	TFAP2C	5.4274106	6.0168905e-11
10104	Estrogen	ZNF467	-2.6548035	6.773092e-11
10105	Estrogen	ADCY1	2.3535109	6.8653624e-11
10106	Estrogen	RND3	-9.607491	9.047475e-11
10107	Estrogen	SH2D4A	-3.0054314	9.818354e-11
10108	Estrogen	SLC39A6	3.8252232	1.03043345e-10
10109	Estrogen	BCAM	-2.5689206	1.0475057e-10
10110	Estrogen	FOXC1	5.4038877	1.06034966e-10
10111	Estrogen	MYC	11.978482	1.1787274e-10
10112	Estrogen	CHST8	2.5228636	1.2287753e-10
10113	Estrogen	RARG	-2.2847185	1.544975e-10
10114	Estrogen	OGFOD1	3.547062	1.7045412e-10
10115	Estrogen	SSH3	-2.639252	1.9325283e-10
10116	Estrogen	DGKZ	3.2972264	2.0144837e-10
10117	Estrogen	NCOA3	-3.7475433	2.2851031e-10
10118	Estrogen	PACSIN2	-3.1852174	3.262331e-10
10119	Estrogen	ECH1	-4.0914865	3.27506e-10
10120	Estrogen	CBX6	-4.2186556	3.3218794e-10
10121	Estrogen	SCUBE2	3.1519308	3.8561368e-10
10122	Estrogen	VPS37C	-1.7640461	4.0465387e-10
10123	Estrogen	ATP2C2	-2.1415823	4.715139e-10
10124	Estrogen	E2F6	4.199456	4.7426135e-10
10125	Estrogen	SOX3	1.7358671	5.329122e-10
10126	Estrogen	EPHB4	-2.429937	5.7382943e-10
10127	Estrogen	BIK	-6.0966964	6.203575e-10
10128	Estrogen	LITAF	-3.7972107	6.7738204e-10
10129	Estrogen	SHANK2	-1.965006	6.955917e-10
10130	Estrogen	FBP1	-4.8645587	7.700521e-10
10131	Estrogen	GALNT6	-3.341172	7.9035994e-10
10132	Estrogen	FAM110B	-3.4583256	8.571907e-10
10133	Estrogen	SLC26A2	8.196066	8.765632e-10
10134	Estrogen	FUT9	-1.8276138	8.7883106e-10
10135	Estrogen	TCAF1	-3.1751049	8.831136e-10
10136	Estrogen	CUEDC1	2.9657862	1.029851e-09
10137	Estrogen	REEP5	-3.3192697	1.0613027e-09
10138	Estrogen	CRKL	3.0291162	1.673532e-09
10139	Estrogen	RAI14	5.646606	1.755757e-09
10140	Estrogen	PIK3R2	-2.0930858	1.7699084e-09
10141	Estrogen	HSPA13	4.9743514	1.816806e-09
10142	Estrogen	FAM53B	-2.2014732	1.8449262e-09
10143	Estrogen	RPRM	-2.5527778	2.0804791e-09
10144	Estrogen	NRBP1	-2.8633337	2.4065459e-09
10145	Estrogen	CCNG2	-7.9951844	2.6160896e-09
10146	Estrogen	AMFR	3.0174313	2.7409903e-09
10147	Estrogen	FOXA1	-4.371032	2.9047937e-09
10148	Estrogen	AKAP1	3.623704	3.6838812e-09
10149	Estrogen	HEXA	-2.0755892	3.9596726e-09
10150	Estrogen	GALNT10	-3.2984717	4.0703108e-09
10151	Estrogen	WNT4	4.223833	4.4283075e-09
10152	Estrogen	RWDD2A	-3.0762627	5.367433e-09
10153	Estrogen	THOC5	2.0120413	7.131675e-09
10154	Estrogen	CEP135	3.1458428	9.318288e-09
10155	Estrogen	TIPARP	9.540505	9.967545e-09
10156	Estrogen	TOM1L2	-2.1148946	1.1532008e-08
10157	Estrogen	ZNF669	2.1296751	1.342938e-08
10158	Estrogen	PRSS8	-3.9679477	1.357392e-08
10159	Estrogen	CYP26B1	3.3320339	1.4439885e-08
10160	Estrogen	MAMLD1	4.8891454	1.5558523e-08
10161	Estrogen	BLNK	-5.71165	1.6572578e-08
10162	Estrogen	CAPN9	-1.5010569	1.983047e-08
10163	Estrogen	ITPK1	2.1550841	2.0541632e-08
10164	Estrogen	LRIG1	4.9087577	2.084973e-08
10165	Estrogen	L1CAM	-3.4257197	2.4022052e-08
10166	Estrogen	CHPT1	3.568202	2.5218398e-08
10167	Estrogen	DNAJC22	-2.8487363	2.5605686e-08
10168	Estrogen	RAP1A	2.1892962	2.5945683e-08
10169	Estrogen	ATP6V0A4	-3.6282692	2.7369513e-08
10170	Estrogen	PTMS	-2.9300299	2.833643e-08
10171	Estrogen	TMEM30A	-3.088462	2.8805122e-08
10172	Estrogen	SPINT1	-3.5948493	3.0898565e-08
10173	Estrogen	SYTL2	-4.91043	3.370233e-08
10174	Estrogen	PLEKHF2	-5.2126884	3.5391217e-08
10175	Estrogen	SDC2	4.797327	3.5961033e-08
10176	Estrogen	VPS28	-2.8536954	3.775012e-08
10177	Estrogen	ACAA2	-2.2277353	3.8420847e-08
10178	Estrogen	CYRIB	-2.1168003	3.8904464e-08
10179	Estrogen	LAMA3	3.7074137	5.046842e-08
10180	Estrogen	NOTCH3	-2.3203487	5.1336688e-08
10181	Estrogen	TMEM131L	-3.3653853	5.1345687e-08
10182	Estrogen	SLC35C2	-1.6468837	5.455512e-08
10183	Estrogen	TSPAN9	-1.6220796	5.956958e-08
10184	Estrogen	NUMA1	-2.2164528	5.974918e-08
10185	Estrogen	DYNLT3	4.0624013	6.0634285e-08
10186	Estrogen	LGALS8	-3.0368874	6.3156826e-08
10187	Estrogen	BAK1	-3.5865963	7.0399814e-08
10188	Estrogen	SGSM3	-1.8076651	7.527366e-08
10189	Estrogen	CDH3	-3.8347425	7.638056e-08
10190	Estrogen	OSTF1	3.0853362	8.136205e-08
10191	Estrogen	TRIM24	-1.81616	8.4751484e-08
10192	Estrogen	TSKU	4.5038414	8.484678e-08
10193	Estrogen	ADCY6	-2.5877535	9.234845e-08
10194	Estrogen	TMPRSS3	3.3252285	9.2412414e-08
10195	Estrogen	AREG	7.8785253	9.7843625e-08
10196	Estrogen	FZD7	7.0091915	1.0186349e-07
10197	Estrogen	PPFIBP2	-2.9940376	1.09275454e-07
10198	Estrogen	PAX9	2.4628117	1.1006643e-07
10199	Estrogen	ACHE	-1.8004793	1.1561885e-07
10200	Estrogen	ZNF710	-1.4212933	1.2204733e-07
10201	Estrogen	ZNF217	-4.5111976	1.2364617e-07
10202	Estrogen	EPN3	-3.2300427	1.2427789e-07
10203	Estrogen	PTGES	5.758184	1.2550612e-07
10204	Estrogen	COPS8	1.8382775	1.2795037e-07
10205	Estrogen	TMEM132A	-2.0142026	1.3149445e-07
10206	Estrogen	SLC4A8	-1.8495811	1.3956608e-07
10207	Estrogen	PPP1R37	-1.2759858	1.4319201e-07
10208	Estrogen	GAB2	3.9914231	1.4441271e-07
10209	Estrogen	RAB25	-2.6394749	1.4642049e-07
10210	Estrogen	FKBP8	-1.8216702	1.4889388e-07
10211	Estrogen	MYOF	4.580146	1.519175e-07
10212	Estrogen	NT5C2	2.6187024	1.7836093e-07
10213	Estrogen	ABCG1	-3.6569557	1.8430161e-07
10214	Estrogen	SYBU	4.4928007	1.9217613e-07
10215	Estrogen	ACTR1B	-1.9561934	2.0143005e-07
10216	Estrogen	S100A13	-1.755065	2.3264596e-07
10217	Estrogen	BCL2	1.7578849	2.3438118e-07
10218	Estrogen	PDLIM3	2.7682724	2.3722795e-07
10219	Estrogen	LIN7A	-2.6416273	2.4930497e-07
10220	Estrogen	SLC35A1	-3.6456585	2.5479613e-07
10221	Estrogen	AMD1	5.2656646	2.69023e-07
10222	Estrogen	TRIM62	-1.951183	2.70408e-07
10223	Estrogen	MYO6	-3.2917974	2.7327283e-07
10224	Estrogen	DCP2	-2.501243	3.2118598e-07
10225	Estrogen	CHRNA5	4.305341	3.5512105e-07
10226	Estrogen	MED23	-2.3239033	3.6543815e-07
10227	Estrogen	S100A14	-2.972964	3.690281e-07
10228	Estrogen	ARHGAP12	-5.795903	3.7190173e-07
10229	Estrogen	TAOK3	-2.6212811	4.2860097e-07
10230	Estrogen	NAV2	4.2653904	4.4459497e-07
10231	Estrogen	LYPD3	-3.807554	4.4934598e-07
10232	Estrogen	C1orf115	-2.4232001	4.5712233e-07
10233	Estrogen	TACSTD2	-2.6982088	4.5872898e-07
10234	Estrogen	IL17RC	-1.5464429	4.6510905e-07
10235	Estrogen	SELENBP1	-5.8265376	4.7271402e-07
10236	Estrogen	ABHD2	4.5615673	4.7858833e-07
10237	Estrogen	NPY5R	1.7648417	4.850549e-07
10238	Estrogen	EFEMP1	-3.8457048	5.149129e-07
10239	Estrogen	RFX5	-3.4010553	5.1996835e-07
10240	Estrogen	SEMA4C	-3.0245352	5.5653715e-07
10241	Estrogen	SLC39A8	3.8003154	5.6846727e-07
10242	Estrogen	ATP8A1	-2.505977	6.4310467e-07
10243	Estrogen	ST3GAL1	-4.283384	6.5651426e-07
10244	Estrogen	RND1	-4.3862543	6.821536e-07
10245	Estrogen	HDAC11	1.8786955	7.2958505e-07
10246	Estrogen	SLF2	2.0024636	8.423134e-07
10247	Estrogen	SYCP2	-2.0069327	8.4860415e-07
10248	Estrogen	BCAS1	-5.0173187	8.822674e-07
10249	Estrogen	P2RX2	-1.122192	9.389959e-07
10250	Estrogen	ELF1	3.8909376	9.537966e-07
10251	Estrogen	TUFT1	-5.786691	9.615859e-07
10252	Estrogen	ZBTB40	1.495885	1.0017345e-06
10253	Estrogen	ARHGEF26	4.1001797	1.011692e-06
10254	Estrogen	TRAF4	-2.5787556	1.0510944e-06
10255	Estrogen	ARMCX3	3.9499316	1.0614159e-06
10256	Estrogen	ABCA1	-2.9316614	1.0888656e-06
10257	Estrogen	LMBRD1	-2.66033	1.1049513e-06
10258	Estrogen	NBEA	-3.740958	1.1318574e-06
10259	Estrogen	TFCP2L1	3.5638833	1.1642329e-06
10260	Estrogen	MGP	5.944104	1.1984317e-06
10261	Estrogen	ENC1	-5.9307365	1.2627925e-06
10262	Estrogen	NKRF	2.242021	1.2940715e-06
10263	Estrogen	PCGF2	-1.6019653	1.3568454e-06
