Unnamed: 0	source	target	weight	p_value
11389	Estrogen	Ncam2	-1.1659399	0.012468908
11390	Estrogen	Pmm2	1.9188207	0.0124791125
11391	Estrogen	Pou2f3	-0.8345599	0.012518223
11392	Estrogen	Hdhd3	-1.3452278	0.012626495
11393	Estrogen	Mau2	-0.73331416	0.012652822
11394	Estrogen	Cdk5rap3	-1.4484708	0.012667963
11395	Estrogen	Thnsl2	-1.2027742	0.012721399
11396	Estrogen	Gusb	-0.9929739	0.012733959
11397	Estrogen	Kpnb1	1.3797404	0.012745115
11398	Estrogen	Fkbp11	1.4176672	0.012784552
11399	Estrogen	Mcm2	3.600983	0.01278965
11400	Estrogen	Ndst1	-1.1518406	0.012874355
11401	Estrogen	Cdk18	-1.5767143	0.012923196
11402	Estrogen	Slc35f5	-0.9872607	0.012931471
11403	Estrogen	Srsf5	-1.2880635	0.012955209
11404	Estrogen	Nkx6-1	-0.79395306	0.012966223
11405	Estrogen	Ralgps2	1.4572581	0.013014721
11406	Estrogen	Uqcr11	-1.0571289	0.013059185
11407	Estrogen	Ndufaf5	0.90910727	0.013062973
11408	Estrogen	Eps8	-2.085394	0.013142208
11409	Estrogen	Prkcz	-1.5324491	0.01319472
11410	Estrogen	Hspa14	1.6208128	0.013236947
11411	Estrogen	Ankrd2	0.91596	0.013265549
11412	Estrogen	Ptpn1	0.9734088	0.013292717
11413	Estrogen	Hif1an	-0.9861409	0.013292969
11414	Estrogen	Actl6a	1.8288938	0.013465276
11415	Estrogen	Eps8l1	-0.9831723	0.01350204
11416	Estrogen	Gad1	1.4383662	0.013518715
11417	Estrogen	Pdcl	-0.8883967	0.013576316
11418	Estrogen	Kif11	3.2431006	0.013600288
11419	Estrogen	Ldaf1	-1.6548932	0.013644626
11420	Estrogen	Sf3b3	1.076293	0.013660911
11421	Estrogen	Fkbp14	1.5730088	0.013667646
11422	Estrogen	Nfat5	-1.6617641	0.013667786
11423	Estrogen	Prdx1	1.6757752	0.013693102
11424	Estrogen	Parp2	1.9270717	0.013717925
11425	Estrogen	Fbxo3	-1.0123812	0.013742458
11426	Estrogen	Lman2	-0.945305	0.013767283
11427	Estrogen	Acadvl	-1.3842142	0.013847864
11428	Estrogen	Npat	1.17684	0.013863347
11429	Estrogen	Snapc4	0.89106804	0.013921597
11430	Estrogen	Sbno2	1.1696771	0.013940132
11431	Estrogen	Qki	-1.1927688	0.013942202
11432	Estrogen	Gga3	-0.6670402	0.013971409
11433	Estrogen	Pck1	2.177524	0.013998138
11434	Estrogen	Irf2	-2.1537757	0.014027121
11435	Estrogen	Mcm6	3.2384903	0.014059364
11436	Estrogen	Dimt1	1.2848591	0.0140713565
11437	Estrogen	Alg5	0.899988	0.014074963
11438	Estrogen	Elmo2	-1.154368	0.014083114
11439	Estrogen	Kcnk1	1.0561986	0.014088707
11440	Estrogen	Rabep1	1.0821605	0.014091373
11441	Estrogen	Idh2	-1.5025489	0.014100269
11442	Estrogen	Ca4	-0.76857394	0.014109297
11443	Estrogen	Pmel	-1.2882327	0.014164535
11444	Estrogen	Ifngr1	-2.0560038	0.014247116
11445	Estrogen	Psmc3ip	2.172016	0.014271251
11446	Estrogen	Ndufa2	-0.93515044	0.014309244
11447	Estrogen	Syn1	0.79664636	0.01433706
11448	Estrogen	Ube3b	-0.739397	0.014344577
11449	Estrogen	Pimreg	2.1788425	0.01436452
11450	Estrogen	Chmp2a	-1.6373665	0.014373016
11451	Estrogen	Polr2d	1.3599478	0.014393122
11452	Estrogen	Rabac1	-1.836207	0.014394391
11453	Estrogen	Zfp13	-0.8483735	0.01443586
11454	Estrogen	Cyth3	-1.0074698	0.014487797
11455	Estrogen	Btrc	-0.5770394	0.01452973
11456	Estrogen	Cspg5	1.1557463	0.014550983
11457	Estrogen	Ptpn4	-1.0011737	0.014566075
11458	Estrogen	Zmynd11	0.9841888	0.014583689
11459	Estrogen	Toe1	1.6387582	0.01462976
11460	Estrogen	Szt2	-0.59818226	0.014666974
11461	Estrogen	Ddx52	0.9923615	0.014688966
11462	Estrogen	Cttn	-1.0904365	0.014689436
11463	Estrogen	Mcoln3	-0.99034315	0.014728893
11464	Estrogen	Abcf3	-0.8581159	0.014813914
11465	Estrogen	Ndufaf4	2.2559774	0.014863977
11466	Estrogen	Ubap2l	0.9710062	0.01489134
11467	Estrogen	Utp3	1.6790795	0.014910013
11468	Estrogen	Abtb2	1.5890648	0.014941048
11469	Estrogen	Pi4kb	-1.0679232	0.014945369
11470	Estrogen	Hlf	-0.99606687	0.0150211
11471	Estrogen	Orc3	1.4890869	0.01515137
11472	Estrogen	Lamtor3	-1.3426083	0.015168712
11473	Estrogen	Aip	-1.0971923	0.015235021
11474	Estrogen	Mterf3	1.6971912	0.01526188
11475	Estrogen	St6gal1	-1.4710958	0.015287599
11476	Estrogen	E2f2	1.1030365	0.01535067
11477	Estrogen	Zmiz1	1.8615236	0.015353237
11478	Estrogen	Blmh	1.42596	0.015509957
11479	Estrogen	Setd2	0.9640613	0.015536973
11480	Estrogen	Nsun3	0.7055776	0.015544481
11481	Estrogen	Rufy2	-0.8886982	0.015565436
11482	Estrogen	Bsg	-1.1451954	0.015581382
11483	Estrogen	Atp1a1	-1.3060452	0.01559324
11484	Estrogen	Chka	-1.63818	0.015600104
11485	Estrogen	Kif15	2.9108422	0.015624021
11486	Estrogen	Npr3	1.6915106	0.015643276
11487	Estrogen	Impa2	2.4059293	0.015645685
11488	Estrogen	Scin	-1.0183306	0.015665362
11489	Estrogen	Thbs3	-1.8723834	0.015721135
11490	Estrogen	Eif3m	0.9087135	0.01576448
11491	Estrogen	Depdc1a	3.0251203	0.015776835
11492	Estrogen	Cyp4b1	-1.881584	0.015799804
11493	Estrogen	Camta1	1.0963222	0.015846945
11494	Estrogen	Snai1	1.6157119	0.015864458
11495	Estrogen	Pvalb	-0.70261747	0.015964903
11496	Estrogen	Spc25	3.5377388	0.016005082
11497	Estrogen	Fgf18	0.90085846	0.016005542
11498	Estrogen	Fam13a	-2.1247802	0.01602839
11499	Estrogen	Pllp	-1.8837367	0.016051155
11500	Estrogen	Nup210	1.1593313	0.016068397
11501	Estrogen	Papss2	2.398958	0.01609221
11502	Estrogen	Prr3	1.2611827	0.016158072
11503	Estrogen	Cdc123	1.5042573	0.01625655
11504	Estrogen	Acp2	-1.6232127	0.01633933
11505	Estrogen	Gclm	2.599076	0.016388787
11506	Estrogen	Sdcbp	-1.6876609	0.01638907
11507	Estrogen	Rab2a	-0.8456343	0.01640692
11508	Estrogen	Pttg1	2.640861	0.016406924
11509	Estrogen	Atg14	-1.9354557	0.016409561
11510	Estrogen	Dbf4	2.7888846	0.016427053
11511	Estrogen	Mapre1	1.405339	0.016433861
11512	Estrogen	Atmin	-1.3140543	0.01645392
11513	Estrogen	Mcts1	0.7673614	0.016478147
11514	Estrogen	Dag1	-1.6593162	0.016508702
11515	Estrogen	Pccb	-0.90712833	0.01656603
11516	Estrogen	CEP15	-1.246268	0.016590346
11517	Estrogen	Myo19	1.1261206	0.016626844
11518	Estrogen	Acat2	2.8086188	0.016725717
11519	Estrogen	Clspn	1.7946035	0.016728722
11520	Estrogen	Tex2	1.6505749	0.016729318
11521	Estrogen	Alx3	-0.68069494	0.016757049
11522	Estrogen	Mapk1ip1l	1.2308756	0.016760558
11523	Estrogen	Ier2	-3.3497324	0.016776912
11524	Estrogen	Tacr3	0.6939305	0.016801352
11525	Estrogen	Dnajc10	1.3993081	0.016812785
11526	Estrogen	Wapl	1.0560669	0.016820477
11527	Estrogen	Farsa	1.5140094	0.016842071
11528	Estrogen	Hebp2	-1.2424988	0.016867748
11529	Estrogen	Ilvbl	-1.4327868	0.016916761
11530	Estrogen	Lpcat4	-1.0516249	0.016944954
11531	Estrogen	Rnf114	1.1179365	0.017025288
11532	Estrogen	Shfl	-1.8232162	0.017097143
11533	Estrogen	Elp3	1.0643859	0.017122298
11534	Estrogen	Cul4a	0.9734592	0.017216323
11535	Estrogen	Ptpn11	0.9275429	0.017250737
11536	Estrogen	Slc16a8	-0.66390175	0.017423604
11537	Estrogen	Rnf8	0.6569819	0.017444592
11538	Estrogen	Rpp25	1.3803523	0.017483221
11539	Estrogen	Rtn4	1.316367	0.017558454
11540	Estrogen	Slc2a4	0.6225891	0.017572489
11541	Estrogen	Ctc1	-0.739261	0.01757716
11542	Estrogen	Gemin2	1.5458645	0.017596796
11543	Estrogen	Sptlc2	-1.0686579	0.0176936
11544	Estrogen	Chmp1b1	-1.5581646	0.017741887
11545	Estrogen	Asap3	-1.3218524	0.017855152
11546	Estrogen	Cfap69	-0.81772566	0.01795173
11547	Estrogen	Tmbim4	-1.0633429	0.01798975
11548	Estrogen	Mvb12b	-0.6442822	0.018018143
11549	Estrogen	Mapk11	-0.59147346	0.01804049
11550	Estrogen	Swap70	-1.2550337	0.018074114
11551	Estrogen	Nlgn3	-0.5471248	0.018096222
11552	Estrogen	Foxo4	-1.1634985	0.018120065
11553	Estrogen	Clk4	-1.2751194	0.018126788
11554	Estrogen	Arap3	0.80728585	0.018297862
11555	Estrogen	Exoc3	-1.2318442	0.018336331
11556	Estrogen	Dync2i1	-0.8289322	0.018363599
11557	Estrogen	Polr3f	1.3663853	0.018405698
11558	Estrogen	Cds2	-0.82076037	0.01842492
11559	Estrogen	Arfip2	-1.2250109	0.018473389
11560	Estrogen	Xylb	0.7449344	0.018517643
11561	Estrogen	Fbxo21	-0.9123072	0.018551404
11562	Estrogen	Usp33	-0.98525673	0.01855758
11563	Estrogen	Zmynd10	0.58108735	0.018624984
11564	Estrogen	Lrp8	3.0893736	0.018636214
11565	Estrogen	Ptpre	1.2552364	0.018663833
11566	Estrogen	Rbm47	-1.472667	0.018687023
11567	Estrogen	Chp1	-1.3903694	0.018736254
11568	Estrogen	Prps2	1.8191378	0.01875291
11569	Estrogen	Rnf13	-1.5120405	0.018777011
11570	Estrogen	Ambra1	-0.5001237	0.018797133
11571	Estrogen	Efnb2	-2.5435998	0.018814476
11572	Estrogen	Canx	1.0888624	0.018861195
11573	Estrogen	Trap1	0.9604633	0.01887204
11574	Estrogen	Slc25a36	1.9518719	0.018877711
11575	Estrogen	Zmym2	-1.0150722	0.019017005
11576	Estrogen	Rint1	1.0742062	0.019055065
11577	Estrogen	Iars1	2.3813555	0.019130882
11578	Estrogen	Kif16b	1.3135343	0.019191345
11579	Estrogen	Stom	-1.4498864	0.01933375
11580	Estrogen	Neu3	0.65583795	0.019393193
11581	Estrogen	Ugdh	1.9576699	0.01949685
11582	Estrogen	Sugp2	0.8288782	0.019500468
11583	Estrogen	Snrpd3	1.4717855	0.019509248
11584	Estrogen	Ndufb5	-1.1534306	0.019644309
11585	Estrogen	Lrig2	-0.68724614	0.019687435
11586	Estrogen	Socs6	-1.6359622	0.019700753
11587	Estrogen	Incenp	1.1312648	0.019738438
11588	Estrogen	Itm2b	-1.6294754	0.019831313
11589	Estrogen	Acyp1	1.9711192	0.019842042
11590	Estrogen	Os9	-1.2531239	0.019842254
11591	Estrogen	Thtpa	-1.0687302	0.019913038
11592	Estrogen	Rrp15	1.966968	0.019952752
11593	Estrogen	Tmed2	1.5172578	0.020035766
11594	Estrogen	Pole	1.5678309	0.020113768
11595	Estrogen	Sult2b1	1.149342	0.02016821
11596	Estrogen	Psma3	1.3135756	0.020172793
11597	Estrogen	Cdk12	0.6669346	0.020185247
11598	Estrogen	Cblb	-1.6028576	0.02023569
11599	Estrogen	Adarb1	-0.81639206	0.020295212
11600	Estrogen	Uvrag	-1.1429592	0.020377243
11601	Estrogen	Meis2	-1.8307832	0.020448709
11602	Estrogen	Abhd5	1.2639259	0.020537267
11603	Estrogen	Atp6ap1	-1.3991243	0.020578101
11604	Estrogen	Cdca3	2.7008982	0.020603279
11605	Estrogen	Ttk	3.0978606	0.020621778
11606	Estrogen	Iqch	0.50662047	0.02062439
11607	Estrogen	Tpp1	-1.234984	0.020706406
11608	Estrogen	Fgd6	1.3936919	0.020706516
11609	Estrogen	Arnt2	-2.5788646	0.020783046
11610	Estrogen	Entpd4	-0.977762	0.020795966
11611	Estrogen	Gdf2	-0.6268977	0.020829035
11612	Estrogen	Scaf8	-1.0970386	0.020845804
11613	Estrogen	Btbd3	-1.6189237	0.020891545
11614	Estrogen	Stam	1.415625	0.02090945
11615	Estrogen	Mmut	-1.2331743	0.020961571
11616	Estrogen	Art1	-0.5226249	0.02098831
11617	Estrogen	Sri	-1.6821615	0.02099884
11618	Estrogen	Ntaq1	1.4846292	0.021023007
11619	Estrogen	Mtch1	-0.8502306	0.021045228
11620	Estrogen	Plcg1	-0.77809405	0.02110176
11621	Estrogen	Gabrg2	0.8534855	0.021102855
11622	Estrogen	Kat5	-0.9688839	0.021136673
11623	Estrogen	Dnai2	0.52731454	0.021179799
11624	Estrogen	Ap3m2	1.3332577	0.021220768
11625	Estrogen	Lrrc41	-0.81748116	0.021263972
11626	Estrogen	Ralb	-1.4785277	0.021265566
11627	Estrogen	Wnk1	0.926988	0.021307895
11628	Estrogen	Cdk10	-0.6847696	0.02134053
11629	Estrogen	Yju2b	-0.8565739	0.021355592
11630	Estrogen	Oaz1	-1.0562891	0.02138998
11631	Estrogen	Maged1	-2.0503154	0.021435818
11632	Estrogen	Igbp1	-1.8231105	0.0214472
11633	Estrogen	Kdm3b	-1.1676122	0.021459641
11634	Estrogen	Epb41	-0.902178	0.021487448
11635	Estrogen	Vat1	-1.6927128	0.021501033
11636	Estrogen	Rasip1	-0.5311043	0.02150495
11637	Estrogen	Cenpa	1.9562696	0.021528007
11638	Estrogen	Cplx2	-0.60336775	0.021646412
11639	Estrogen	Zbtb17	-0.7097055	0.021682275
11640	Estrogen	Ldha	2.5123725	0.021710508
11641	Estrogen	Hsph1	2.7003987	0.021737995
11642	Estrogen	Gas2l1	-0.8977543	0.02187043
11643	Estrogen	Gstcd	0.89754975	0.02192159
11644	Estrogen	Fbp2	-0.5939631	0.022052545
11645	Estrogen	Rubcn	-0.7557926	0.022094365
11646	Estrogen	Gzma	0.835464	0.022154702
11647	Estrogen	H2az2	2.3258455	0.022365285
11648	Estrogen	H2az1	2.3258455	0.022365285
11649	Estrogen	B3galt4	-0.98354024	0.022482658
11650	Estrogen	Dus2	0.8395138	0.02250908
11651	Estrogen	Zbed4	0.9372724	0.022517188
11652	Estrogen	Cox4i1	-0.7389772	0.022565983
11653	Estrogen	Mn1	1.583694	0.022650694
11654	Estrogen	Mtrf1	0.83963525	0.02273878
11655	Estrogen	Pofut2	-0.53457177	0.022764998
11656	Estrogen	Ncaph	2.7369356	0.02279766
11657	Estrogen	Vamp5	-1.1319402	0.022801254
11658	Estrogen	Agpat2	-1.2332648	0.022822225
11659	Estrogen	Arid3a	-1.049663	0.02290238
11660	Estrogen	Znf76	-0.75341415	0.022906747
11661	Estrogen	Dnaja1	2.3762567	0.022937981
11662	Estrogen	Fbl	1.6088196	0.02295883
11663	Estrogen	Oser1	-1.5943656	0.02299231
11664	Estrogen	Ehd2	1.0906569	0.023133432
11665	Estrogen	Vtcn1	-4.0098763	0.023158327
11666	Estrogen	Rrm2	4.4959483	0.023176517
11667	Estrogen	Aasdhppt	-1.0931296	0.02335841
11668	Estrogen	B2m	-1.3917708	0.023598537
11669	Estrogen	Cebpb	3.030551	0.023607928
11670	Estrogen	Idh3g	-0.94102085	0.023647143
11671	Estrogen	Psme1	-2.2897556	0.023683414
11672	Estrogen	Rfc2	2.4098241	0.02381386
11673	Estrogen	Micu1	-1.2031214	0.02401796
11674	Estrogen	Nbn	1.685601	0.024169255
11675	Estrogen	Cdk19	-1.2142469	0.024243468
11676	Estrogen	Tgm3	-0.8453429	0.024341924
11677	Estrogen	Ccdc6	-1.5738974	0.024461748
11678	Estrogen	Bora	1.9799144	0.024639402
11679	Estrogen	Borcs6	-0.58588725	0.02464796
11680	Estrogen	Kmt2d	-0.5773766	0.024668362
11681	Estrogen	Fkbp2	-1.1098754	0.024737434
11682	Estrogen	Kcnc3	-0.57459265	0.024746543
11683	Estrogen	Zic3	0.71659505	0.024799634
11684	Estrogen	Tnks2	-1.0589092	0.024880003
11685	Estrogen	Ndufb11	-1.0421941	0.024913404
11686	Estrogen	Pak1ip1	2.8979342	0.024974339
11687	Estrogen	Ctnnbip1	-1.032824	0.024991633
11688	Estrogen	Clcn2	-0.75494367	0.025020402
11689	Estrogen	Nrde2	-0.546084	0.02518052
11690	Estrogen	Man2c1	-0.63592106	0.025271527
11691	Estrogen	Upk3a	-0.9186622	0.025298217
11692	Estrogen	Luzp2	-0.8954236	0.02536687
11693	Estrogen	Elob	-0.9046282	0.025412496
11694	Estrogen	Mrnip	-0.8358731	0.025444446
11695	Estrogen	Rprd1a	1.1230049	0.025462247
11696	Estrogen	Cct4	1.1369424	0.02551524
11697	Estrogen	Psmd14	1.7548559	0.025701929
11698	Estrogen	Elp1	0.8751545	0.02571458
11699	Estrogen	Smarcd1	-0.86610943	0.025721978
11700	Estrogen	Sdf2l1	2.179566	0.025798736
11701	Estrogen	Bex3	-1.2408398	0.02583192
11702	Estrogen	Thbs4	0.7509599	0.025842436
11703	Estrogen	Top3a	0.8705829	0.025892293
11704	Estrogen	Ppp2r5b	-1.3354238	0.025904289
11705	Estrogen	Cish	2.205168	0.025959335
11706	Estrogen	Map3k5	-1.9938323	0.026036525
11707	Estrogen	Mfsd11	-0.95412207	0.026125045
11708	Estrogen	Dctn1	-0.8963294	0.026158486
11709	Estrogen	Rab11b	-0.71360093	0.026177548
11710	Estrogen	Gde1	-1.3980963	0.026183123
11711	Estrogen	Stard3	-0.76806587	0.026186079
11712	Estrogen	Cct8	0.7565348	0.026371473
11713	Estrogen	Clstn3	-1.0064954	0.02638271
11714	Estrogen	Rfk	-1.5980387	0.026414525
11715	Estrogen	Abcd3	1.5691555	0.026468934
11716	Estrogen	Rps6ka5	-1.4309747	0.026482038
11717	Estrogen	Msx1	1.619786	0.026485603
11718	Estrogen	C5	1.6639293	0.02660323
11719	Estrogen	Polr2i	1.270642	0.02660522
11720	Estrogen	Sh3gl1	-1.2888763	0.026648138
11721	Estrogen	Tmed3	-0.6831411	0.026750823
11722	Estrogen	Hadhb	-1.3770101	0.026865995
11723	Estrogen	Serinc1	-1.7985637	0.02694758
11724	Estrogen	Zic1	-0.675658	0.026996734
11725	Estrogen	Nemf	1.1346481	0.027080132
11726	Estrogen	Slc66a2	-0.6259854	0.027138388
11727	Estrogen	Inpp5f	1.6753824	0.027166562
11728	Estrogen	Mrpl13	1.2774626	0.027204024
11729	Estrogen	Ddc	-1.3397778	0.027215391
11730	Estrogen	Pkmyt1	1.5880759	0.027246157
11731	Estrogen	Rtf1	-0.7119832	0.027272675
11732	Estrogen	Mafg	-1.1165107	0.02728535
11733	Estrogen	Mis18a	1.7681819	0.027294565
11734	Estrogen	Itm2c	-1.0590765	0.027308142
11735	Estrogen	Gramd4	-1.1527648	0.02731256
11736	Estrogen	S100a10	-1.9455124	0.027333418
11737	Estrogen	Mansc1	-2.5279014	0.027389284
11738	Estrogen	Rnaseh2b	0.77804977	0.027416326
11739	Estrogen	Wdr76	2.1940563	0.027431287
11740	Estrogen	Mlh1	1.5178005	0.027572421
11741	Estrogen	Emp2	1.4269451	0.027584048
11742	Estrogen	Dnase2	-1.2352067	0.027623773
11743	Estrogen	Entr1	0.98357964	0.027674515
11744	Estrogen	Bltp1	-0.9207917	0.027742587
11745	Estrogen	Mthfsd	-0.4832786	0.027753182
11746	Estrogen	Mynn	1.0552669	0.027797235
11747	Estrogen	Pcbd1	-1.2048542	0.027906487
11748	Estrogen	Hsf2	1.0935143	0.027941806
11749	Estrogen	Nck2	-1.8818674	0.027995657
11750	Estrogen	Syne2	1.1721889	0.02799887
11751	Estrogen	Gpr50	0.59735847	0.028014515
11752	Estrogen	Map3k10	-0.5048284	0.028030414
11753	Estrogen	Bmpr1a	1.286036	0.028072655
11754	Estrogen	Lman1	1.3036797	0.02811118
11755	Estrogen	Atosb	-1.0470799	0.028186776
11756	Estrogen	Imp3	1.6325347	0.028202288
11757	Estrogen	Guk1	-0.90510213	0.028274652
11758	Estrogen	Mindy1	1.4162059	0.028322008
11759	Estrogen	Ybx1	0.84368986	0.02839344
11760	Estrogen	Krt4	-1.5832554	0.028404813
11761	Estrogen	Sun2	-1.1954015	0.028438376
11762	Estrogen	Tmem39a	0.92110324	0.028609164
11763	Estrogen	Sult4a1	0.61764896	0.028612906
11764	Estrogen	Zzef1	-0.5242916	0.028684413
11765	Estrogen	Fam20b	1.0357653	0.02872091
11766	Estrogen	Kif14	2.7989154	0.028858116
11767	Estrogen	Sel1l	-1.0853239	0.028947504
11768	Estrogen	Fbxl2	-1.1868564	0.029049441
11769	Estrogen	Cd5l	0.5451753	0.029165652
11770	Estrogen	Sgpl1	-1.2400061	0.029178526
11771	Estrogen	Rgs10	1.0840374	0.029243551
11772	Estrogen	Crlf3	1.1907203	0.029382557
11773	Estrogen	Stx18	-0.9042183	0.029420948
11774	Estrogen	Csgalnact2	1.4959033	0.029423084
11775	Estrogen	Klhl36	-0.84777266	0.029484637
11776	Estrogen	Ptprs	-0.8518128	0.029671872
11777	Estrogen	Naa50	1.4827807	0.029958997
11778	Estrogen	Foxd2	-0.7183543	0.030012036
11779	Estrogen	Pus3	1.1080745	0.03002368
11780	Estrogen	Card10	0.79762363	0.030053219
11781	Estrogen	Slc1a4	1.9172779	0.030125426
11782	Estrogen	Gtf2e2	0.9419503	0.030146062
11783	Estrogen	Atraid	-1.1500732	0.03016257
11784	Estrogen	Arap1	-0.884721	0.030173527
11785	Estrogen	Kat2b	-3.0753124	0.030173576
11786	Estrogen	Herpud1	-1.7746111	0.03020683
11787	Estrogen	Dyrk3	0.7277927	0.030242208
11788	Estrogen	Ndufs2	-1.0086566	0.03028293
11789	Estrogen	Il1rap	2.019378	0.030404998
11790	Estrogen	Hars1	1.2836945	0.030468121
11791	Estrogen	Foxn3	-1.1864437	0.03048575
11792	Estrogen	Pdc	0.561289	0.030499747
11793	Estrogen	Nek3	1.0605838	0.030549847
11794	Estrogen	Pex11b	-1.4229577	0.03061287
11796	Estrogen	Etv6	-1.1679901	0.03065486
11797	Estrogen	Slc3a2	2.109113	0.030689947
11798	Estrogen	Dpyd	-1.3510776	0.03084332
11799	Estrogen	Tspyl5	1.2176125	0.030906884
11800	Estrogen	Espl1	2.063978	0.03091703
11801	Estrogen	Cenpo	1.3920306	0.031018523
11802	Estrogen	Emc1	0.777752	0.031318296
11803	Estrogen	Cdipt	-1.2954627	0.03160735
11804	Estrogen	Atf7ip	-1.162035	0.031652227
11805	Estrogen	Bmpr2	-1.4069786	0.03171352
11806	Estrogen	Asf1b	2.6988356	0.03176313
11807	Estrogen	Tcea2	-1.0471158	0.031805616
11808	Estrogen	Srr	0.9449545	0.03181663
11809	Estrogen	Efcc1	-0.5529025	0.031952064
11810	Estrogen	Ndufb6	0.7401999	0.032006063
11811	Estrogen	Pex16	-0.62641084	0.032035097
11812	Estrogen	Nup160	1.41296	0.032226607
11813	Estrogen	Eif2b4	-0.90124154	0.03234293
11814	Estrogen	Mxd3	1.0345403	0.03236429
11815	Estrogen	Saysd1	0.61968666	0.03239593
11816	Estrogen	Gtf3a	1.5205102	0.03242256
11817	Estrogen	Cdk5r1	0.9855605	0.032437973
11818	Estrogen	Yars1	1.4963917	0.032459464
11819	Estrogen	Cd22	0.67043847	0.032489788
11820	Estrogen	Psmb1	-0.7646965	0.032506336
11821	Estrogen	Sf3a3	1.4576273	0.03259458
11822	Estrogen	Pnpla2	-0.8579599	0.032708086
11823	Estrogen	Mapk12	-0.64831686	0.032824714
11824	Estrogen	Sc5d	-1.3051045	0.032904033
11825	Estrogen	Stag2	-1.3264264	0.032928783
11826	Estrogen	Vhl	-0.6767025	0.033042416
11827	Estrogen	Nudt9	-0.9952795	0.033066478
11828	Estrogen	Spef1	-0.6909081	0.03308681
11829	Estrogen	Vps33b	-0.7961458	0.033101384
11830	Estrogen	Lhx6	0.762478	0.03319762
11831	Estrogen	Slco4c1	-1.1299105	0.033265352
11832	Estrogen	Txnip	-4.8368163	0.033334307
11833	Estrogen	Ints6	-1.2623057	0.033480205
11834	Estrogen	Hars2	-0.94975173	0.03349226
11835	Estrogen	Cbfa2t2	-0.8989519	0.03355256
11836	Estrogen	Crbn	-1.8121821	0.033554953
11837	Estrogen	Cd53	0.52953506	0.033570092
11838	Estrogen	Psmd1	1.6035463	0.033588637
11839	Estrogen	Cadm4	-0.6439432	0.033659272
11840	Estrogen	Nol6	1.3883175	0.03382995
11841	Estrogen	Ethe1	-1.3794178	0.033853136
11842	Estrogen	Prr11	1.7459886	0.033865087
11843	Estrogen	Mns1	1.928221	0.033874415
11844	Estrogen	Creld1	-0.9945805	0.034114067
11845	Estrogen	Mrs2	0.7767435	0.034145884
11846	Estrogen	Exosc8	1.877551	0.03415113
11847	Estrogen	Arfrp1	-0.84473723	0.034222838
11848	Estrogen	Polr1f	1.2565029	0.0342316
11849	Estrogen	Gga1	-0.50369567	0.03424302
11850	Estrogen	H6pd	-0.8380331	0.034331452
11851	Estrogen	Csrnp2	-1.3839945	0.034395363
11852	Estrogen	Sirt4	-0.9166493	0.034398105
11853	Estrogen	Ager	-0.54069966	0.034424033
11854	Estrogen	Prim2	1.2249577	0.03444188
11855	Estrogen	Ficd	1.3323795	0.034452338
11856	Estrogen	Scamp2	-0.8752451	0.03445566
11857	Estrogen	Klhl28	-1.0171118	0.034498345
11858	Estrogen	Pelp1	0.9163331	0.034577586
11859	Estrogen	Psme3	1.6347021	0.034691066
11860	Estrogen	Rnf19a	-1.5544882	0.034702715
11861	Estrogen	Fermt2	-1.6878784	0.034847498
11862	Estrogen	Ufl1	-1.0205528	0.035087354
11863	Estrogen	Tmem230	-1.1448977	0.03508753
11864	Estrogen	Amhr2	-0.53792727	0.035101905
11865	Estrogen	Eci1	1.0605321	0.035194676
11866	Estrogen	Asnsd1	1.2860097	0.03524591
11867	Estrogen	Cox6c	0.9244895	0.03529406
11868	Estrogen	Grk5	0.8581732	0.035297137
11869	Estrogen	Orc4	-0.8334057	0.035297334
11870	Estrogen	Lsg1	1.3477372	0.035299417
11871	Estrogen	Slc16a6	2.713469	0.035327338
11872	Estrogen	Suclg2	-1.0492903	0.03533135
11873	Estrogen	Vps39	-1.104162	0.035385028
11874	Estrogen	Lyrm4	1.1100453	0.03539514
11875	Estrogen	Insig2	-3.3966768	0.035437275
11876	Estrogen	Lmo1	0.730828	0.035671454
11877	Estrogen	Dph2	1.4680296	0.03568019
11878	Estrogen	Bmp5	0.89670265	0.03568659
11879	Estrogen	Rnf34	-0.9566439	0.03569022
11880	Estrogen	Mphosph6	-1.4218256	0.035733294
11881	Estrogen	Asb1	-0.7673787	0.035763837
11882	Estrogen	Padi3	1.2720295	0.035776835
11883	Estrogen	Map2k5	-0.7093491	0.035777774
11884	Estrogen	Slc6a1	0.69149566	0.03579689
11885	Estrogen	Telo2	0.81044066	0.03582031
11886	Estrogen	Glce	-1.8655665	0.035885487
11887	Estrogen	Ufm1	1.1516112	0.035947174
11888	Estrogen	Tgfbr2	-2.0938103	0.03596493
11889	Estrogen	Znf639	0.8317662	0.03599617
11890	Estrogen	Ufd1	1.4652561	0.036230616
11891	Estrogen	Slc27a2	2.2286534	0.0362636
11892	Estrogen	Klf3	-1.7373056	0.036300376
11893	Estrogen	Ppia	0.64955014	0.036320247
11894	Estrogen	Eif4e	1.0748396	0.03634128
11895	Estrogen	Nme3	-1.3475704	0.03642161
11896	Estrogen	Sympk	-0.47637022	0.03652095
11897	Estrogen	Them6	-1.1490097	0.03658048
11898	Estrogen	Mboat2	-1.8286241	0.03659709
11899	Estrogen	Fbxo7	-0.83303756	0.036607504
11900	Estrogen	Atp1b3	1.4303694	0.03661781
