	source	target	weight	p_value
1923	Androgen	ZSCAN32	-0.5511502	0.04136693
1924	Androgen	LAMA4	-0.7452853	0.041432165
1925	Androgen	DNMT3B	-0.8997392	0.04154934
1926	Androgen	DOCK5	0.6311455	0.041847833
1927	Androgen	DESI2	0.530779	0.041871566
1928	Androgen	COLQ	-0.47995427	0.041874487
1929	Androgen	PRKAB1	-0.74473804	0.04187724
1930	Androgen	CRHR2	-0.31386065	0.042009257
1931	Androgen	SORBS3	-0.6015809	0.042015444
1932	Androgen	BCL6	1.5684396	0.042161636
1933	Androgen	DIO3	-0.4859348	0.042193886
1934	Androgen	GCAT	0.6553213	0.04220892
1935	Androgen	TMEM14B	1.0612867	0.042245507
1936	Androgen	NOX3	0.42896998	0.04228404
1937	Androgen	NACA2	0.51652837	0.042287655
1938	Androgen	PITPNM1	-0.63144594	0.042345658
1939	Androgen	MKRN2	-0.4859191	0.042356484
1940	Androgen	EXD2	-0.6500753	0.042441107
1941	Androgen	PIP4K2B	-0.41674173	0.04263861
1942	Androgen	SPTLC2	-0.71047306	0.042642865
1943	Androgen	RNASEL	-0.8592614	0.042645257
1944	Androgen	EEA1	0.8308813	0.04270579
1945	Androgen	CAMSAP1	0.60025406	0.0428368
1946	Androgen	GGCX	-0.5847366	0.042869143
1947	Androgen	ZNF593	1.2059461	0.04290556
1948	Androgen	FRMPD1	-0.4962752	0.04290626
1949	Androgen	BTG2	-2.138137	0.042931158
1950	Androgen	CNBP	-0.77941865	0.042942487
1951	Androgen	CA4	0.49291062	0.042971518
1952	Androgen	BDKRB1	-1.5957803	0.04303477
1953	Androgen	CCDC59	-1.0473596	0.04313188
1954	Androgen	PRKD3	-0.808592	0.04319364
1955	Androgen	HAPLN2	-0.44915575	0.04322699
1956	Androgen	LRPPRC	-0.7246868	0.043400157
1957	Androgen	GIPC1	-0.78850114	0.04351771
1958	Androgen	RAPGEF2	1.0408252	0.043556686
1959	Androgen	AOX1	1.1627909	0.04366418
1960	Androgen	BLNK	-1.5662569	0.04373379
1961	Androgen	TCF7L2	-1.0444123	0.043780662
1962	Androgen	PCDHB12	-0.6075936	0.043792795
1963	Androgen	SYNGR4	-0.4624744	0.04379668
1964	Androgen	ZFP36L1	-0.5754577	0.043843597
1965	Androgen	DEAF1	-0.44182107	0.0438893
1966	Androgen	SAP30BP	-0.5448596	0.0439374
1967	Androgen	ZNF345	-0.6485304	0.043975115
1968	Androgen	SLC25A13	1.0137839	0.04434485
1969	Androgen	SPAG7	-0.5625318	0.04444379
1970	Androgen	CALR	0.950352	0.044499252
1971	Androgen	RIT2	0.49622756	0.04455297
1972	Androgen	ZBTB7A	0.3682496	0.04470842
1973	Androgen	SPAG16	-0.61310685	0.044845153
1974	Androgen	TBC1D15	0.9362669	0.044881243
1975	Androgen	MVB12B	-0.42497373	0.044895627
1976	Androgen	APOBR	-0.49828616	0.04494701
1977	Androgen	ENTREP1	0.88423353	0.044961378
1978	Androgen	PPID	-0.78731626	0.044973187
1979	Androgen	E2F3	-0.9469508	0.04511324
1980	Androgen	SKI	0.72707987	0.045149133
1981	Androgen	TFF1	-1.3309593	0.045186747
1982	Androgen	UBL3	-1.1740122	0.045200128
1983	Androgen	RANGAP1	-1.1530863	0.04531306
1984	Androgen	LEF1	-0.9131148	0.04538037
1985	Androgen	MAT1A	-0.50078255	0.045384455
1986	Androgen	ABO	0.43837538	0.04543438
1987	Androgen	TMEM126B	-0.76650685	0.045528553
1988	Androgen	DCXR	1.2901489	0.045581248
1989	Androgen	UPF3A	-0.59264207	0.045601305
1990	Androgen	HMGCS1	2.126572	0.045622185
1991	Androgen	NR3C2	-0.85210544	0.045637403
1992	Androgen	TESK2	-0.92499954	0.04569687
1993	Androgen	MKRN1	-1.070367	0.045790415
1994	Androgen	TSPOAP1	-0.59182864	0.045875706
1995	Androgen	CCNO	-0.8136111	0.046009995
1996	Androgen	VPS41	-1.0443501	0.04607926
1997	Androgen	PDCL	-0.55827	0.04609397
1998	Androgen	WDR19	-0.6783802	0.046115614
1999	Androgen	SARAF	0.7075121	0.046242457
2000	EGFR	LZTFL1	-1.8738769	2.0809955e-18
2001	EGFR	PHLDA2	3.5051384	2.0530624e-17
2002	EGFR	DUSP6	12.6293125	6.537324e-17
2003	EGFR	DUSP5	7.9430394	6.86669e-17
2004	EGFR	PHLDA1	6.619626	3.4106933e-16
2005	EGFR	CRIPT	-2.0449378	3.7781314e-16
2006	EGFR	DUSP4	6.96718	5.4875056e-16
2007	EGFR	EPHA2	5.4111843	6.199383e-16
2008	EGFR	MCCC1	-2.1703236	3.2000062e-15
2009	EGFR	HAS3	2.9237378	4.8987215e-15
2010	EGFR	VAV3	-3.386485	5.049612e-15
2011	EGFR	FOSL1	7.64783	6.806465e-15
2012	EGFR	SENP7	-2.1103437	1.0328673e-14
2013	EGFR	BZW1	2.746152	1.0816094e-14
2014	EGFR	EGR4	2.9530764	3.1981003e-14
2015	EGFR	POT1	-1.8333008	4.841246e-14
2016	EGFR	LAMC2	3.9201157	6.321008e-14
2017	EGFR	ATG2B	-1.6455804	7.2057045e-14
2018	EGFR	NR1D2	-3.0832725	7.3112245e-14
2019	EGFR	LARP7	-0.9170775	1.2447289e-13
2020	EGFR	MYO1A	0.9947781	1.3820856e-13
2021	EGFR	GOLPH3L	-2.741525	1.6256792e-13
2022	EGFR	KIAA1522	-2.5069416	1.8561881e-13
2023	EGFR	ADORA1	1.26781	2.6954093e-13
2024	EGFR	RABGAP1	-1.2694002	2.6958142e-13
2025	EGFR	SYF2	-1.4076358	3.137143e-13
2026	EGFR	BBIP1	-1.1843189	3.592745e-13
2027	EGFR	PCMTD2	-2.1953754	4.0342455e-13
2028	EGFR	CHRNA10	0.6899809	4.6780494e-13
2029	EGFR	MARF1	-2.2984686	4.765138e-13
2030	EGFR	RETREG3	-2.1223178	5.5554975e-13
2031	EGFR	PNP	4.64362	5.9753217e-13
2032	EGFR	ATXN3	-1.2742786	6.11584e-13
2033	EGFR	ETFDH	-1.6684587	6.390857e-13
2034	EGFR	SPOCD1	4.2956896	6.905648e-13
2035	EGFR	NBR1	-1.9972034	1.1358567e-12
2036	EGFR	TRIB1	3.9177945	1.1973904e-12
2037	EGFR	ELF2	-1.3429286	1.2698948e-12
2038	EGFR	PLEK2	3.439257	1.4464429e-12
2039	EGFR	CLDN8	-2.0187078	1.9898874e-12
2040	EGFR	ZNF224	-1.3973099	2.0746794e-12
2041	EGFR	CBARP	0.9794425	2.5590335e-12
2042	EGFR	RNF146	-2.1708212	2.5825e-12
2043	EGFR	EAPP	-2.2398996	2.724264e-12
2044	EGFR	BSDC1	-1.269369	2.7954698e-12
2045	EGFR	RAB33B	-1.7836428	3.0490757e-12
2046	EGFR	MBTPS1	-1.4066014	3.4606664e-12
2047	EGFR	MDFI	1.160109	4.0640113e-12
2048	EGFR	KCNF1	1.5758758	4.139418e-12
2049	EGFR	RBM48	-1.0537742	4.1642306e-12
2050	EGFR	KLHDC2	-3.5939298	5.3362536e-12
2051	EGFR	AEN	2.987403	5.3670657e-12
2052	EGFR	PWP2	1.1724883	5.5922563e-12
2053	EGFR	DYNC2LI1	-1.4302386	6.1040574e-12
2054	EGFR	CCDC28A	-3.1018147	6.800547e-12
2055	EGFR	EFHC1	-2.0346036	7.098563e-12
2056	EGFR	XRCC3	1.4879571	7.443977e-12
2057	EGFR	SPATA2L	1.7564976	7.557239e-12
2058	EGFR	SLC45A3	1.9024389	8.612088e-12
2059	EGFR	WDR19	-1.4937894	8.978148e-12
2060	EGFR	TRH	0.77196467	9.4074635e-12
2061	EGFR	TMEM59	-1.8640665	9.4245705e-12
2062	EGFR	CEPT1	-0.99459374	1.2027885e-11
2063	EGFR	ZNF75D	-1.3158195	1.4412897e-11
2064	EGFR	TUBB4B	4.0845103	1.656305e-11
2065	EGFR	HMOX2	1.719638	1.7181624e-11
2066	EGFR	ODC1	4.6785507	1.727654e-11
2067	EGFR	EXD3	0.7799245	1.7501037e-11
2068	EGFR	RCOR3	-1.6707724	1.7571456e-11
2069	EGFR	ZNF350	-1.2635001	2.1643723e-11
2070	EGFR	DCAF13	1.434233	2.2202644e-11
2071	EGFR	N4BP2L2	-1.5940146	2.3300353e-11
2072	EGFR	AJUBA	-3.1932647	2.3959385e-11
2073	EGFR	MMUT	-1.6908696	2.4575925e-11
2074	EGFR	CFL1	1.3292454	2.778532e-11
2075	EGFR	GPR75	1.0370395	2.8023842e-11
2076	EGFR	TRIM52	-2.0121603	3.2450403e-11
2077	EGFR	ZNF451	-1.0560069	4.214409e-11
2078	EGFR	GRAMD1C	-2.797092	4.4443314e-11
2079	EGFR	C2CD5	-1.939043	5.2456872e-11
2080	EGFR	ZNF571	-1.9039669	6.067183e-11
2081	EGFR	ZBED8	-3.1168487	6.2768506e-11
2082	EGFR	PTHLH	3.6139767	6.995018e-11
2083	EGFR	CARF	-1.601284	8.6728874e-11
2084	EGFR	SH2D5	2.432133	8.678847e-11
2085	EGFR	ZSCAN31	-3.1000917	8.8666095e-11
2086	EGFR	MYEOV	1.7266325	9.2220696e-11
2087	EGFR	PNISR	-1.595388	1.00011256e-10
2088	EGFR	TTC33	-1.384409	1.024023e-10
2089	EGFR	DSPP	2.350387	1.08195654e-10
2090	EGFR	ANAPC16	-1.8210183	1.1932676e-10
2091	EGFR	EGR3	6.2714157	1.2871065e-10
2092	EGFR	FOXN3	-1.679543	1.2927046e-10
2093	EGFR	PEX1	-1.6616625	1.4416772e-10
2094	EGFR	TOMM34	1.8059788	1.5100002e-10
2095	EGFR	ABHD18	-1.2730325	1.5579052e-10
2096	EGFR	NPNT	-1.871356	1.6012182e-10
2097	EGFR	SUDS3	-2.1953197	1.609849e-10
2098	EGFR	GABARAPL1	-2.9596434	1.6825617e-10
2099	EGFR	AUH	-2.1940036	1.7036464e-10
2100	EGFR	CDKN1B	-3.2676659	1.7763234e-10
2101	EGFR	HACE1	-2.489462	1.7983648e-10
2102	EGFR	TPM3	0.9241115	2.0512805e-10
2103	EGFR	RELT	2.291653	2.2536051e-10
2104	EGFR	CREG1	-2.1134245	2.39891e-10
2105	EGFR	GAL	2.1627758	2.4730984e-10
2106	EGFR	CD160	0.7620558	2.6485056e-10
2107	EGFR	ZBTB3	-1.418173	2.7345176e-10
2108	EGFR	C11orf54	-2.5908427	2.8945724e-10
2109	EGFR	HOXC6	-2.426993	2.954817e-10
2110	EGFR	LIPG	3.6110659	3.0582784e-10
2111	EGFR	STX1A	1.6968879	3.1010777e-10
2112	EGFR	USP36	1.5925431	3.208929e-10
2113	EGFR	ASB8	-1.4393976	4.0028456e-10
2114	EGFR	NNT	-1.5064225	4.4683984e-10
2115	EGFR	USP48	-0.9875196	4.855827e-10
2116	EGFR	ALOXE3	1.8749732	5.1177584e-10
2117	EGFR	ZNHIT3	-1.2972691	5.120637e-10
2118	EGFR	ZFP2	-1.1189758	5.2688925e-10
2119	EGFR	SLC20A1	5.1475043	5.2719196e-10
2120	EGFR	CDIPT	-1.6732391	5.3327465e-10
2121	EGFR	SEC14L2	1.3834125	6.0706135e-10
2122	EGFR	IFT80	-2.011725	6.404458e-10
2123	EGFR	CCDC6	-1.7208146	6.6390116e-10
2124	EGFR	CEP68	-1.6695548	6.6596917e-10
2125	EGFR	ZNF696	1.1228122	6.989343e-10
2126	EGFR	ZBTB44	-1.7809504	7.7217016e-10
2127	EGFR	IER2	4.0866423	7.736885e-10
2128	EGFR	MMP1	7.648753	8.4362667e-10
2129	EGFR	TUBB6	3.1450665	8.448576e-10
2130	EGFR	JRKL	-0.9994246	8.7144714e-10
2131	EGFR	RAB11FIP4	-1.0527948	8.8506724e-10
2132	EGFR	KLHL24	-3.6290028	9.04972e-10
2133	EGFR	IFT74	-1.6737607	9.2847763e-10
2134	EGFR	KRT6A	2.6292717	9.3055436e-10
2135	EGFR	FAAH2	-1.7313225	9.316686e-10
2136	EGFR	LRRC8E	0.94770396	9.332108e-10
2137	EGFR	TRIM23	-1.6965818	1.0415513e-09
2138	EGFR	MAP3K14	1.9845062	1.0665436e-09
2139	EGFR	BICRAL	-2.01544	1.1886004e-09
2140	EGFR	MRPS14	-1.2971525	1.2150342e-09
2141	EGFR	YRDC	2.934695	1.2429053e-09
2142	EGFR	RETREG2	-1.6846813	1.2656098e-09
2143	EGFR	ATG14	-2.3601472	1.341556e-09
2144	EGFR	KLF2	1.7413919	1.3666434e-09
2145	EGFR	AREG	3.8879676	1.3769246e-09
2146	EGFR	ZNF302	-1.7150815	1.4383458e-09
2147	EGFR	STX19	-1.5755275	1.5036483e-09
2148	EGFR	IDI2	1.127955	1.5129833e-09
2149	EGFR	SCPEP1	-1.5832314	1.5818481e-09
2150	EGFR	QSOX2	1.8415308	1.6275336e-09
2151	EGFR	XDH	1.895812	1.6458243e-09
2152	EGFR	IER5	3.6721325	1.6570785e-09
2153	EGFR	OARD1	-1.738867	1.6577086e-09
2154	EGFR	KPNA5	-1.4634249	1.7309718e-09
2155	EGFR	QRICH2	1.2178425	1.8461755e-09
2156	EGFR	ZFYVE26	-1.764798	2.060282e-09
2157	EGFR	CEP57	-1.8505663	2.071356e-09
2158	EGFR	SLC16A4	-3.1461315	2.1054005e-09
2159	EGFR	ENPP5	-2.4243329	2.208955e-09
2160	EGFR	TMEM260	-1.7511042	2.2339381e-09
2161	EGFR	PIN4	-0.9095882	2.238063e-09
2162	EGFR	GRHL2	-1.4120508	2.2743332e-09
2163	EGFR	LRP8	3.657799	2.3147e-09
2164	EGFR	KIF16B	-1.363788	2.3195788e-09
2165	EGFR	ABO	0.7603678	2.4346603e-09
2166	EGFR	MKRN1	-1.8034136	2.4922033e-09
2167	EGFR	FGFBP1	2.8652263	2.5622773e-09
2168	EGFR	RTN3	-1.4893045	2.565414e-09
2169	EGFR	TSC1	-1.4839906	2.5759674e-09
2170	EGFR	C6orf141	2.370239	2.6233928e-09
2171	EGFR	PBOV1	0.6864852	2.6241487e-09
2172	EGFR	TNFRSF10A	4.192945	2.7068636e-09
2173	EGFR	HADHB	-1.6431429	2.8027503e-09
2174	EGFR	ARID4A	-2.1592712	2.803e-09
2175	EGFR	TUBB3	3.2497642	2.8210287e-09
2176	EGFR	GNPAT	-1.0555564	2.8879212e-09
2177	EGFR	ARID3B	1.4879699	2.891952e-09
2178	EGFR	CDKL3	-0.8087666	2.9370149e-09
2179	EGFR	CLN3	-1.4205214	3.0273641e-09
2180	EGFR	RAB5B	-1.7723118	3.0616913e-09
2181	EGFR	GPRIN1	1.2699636	3.1184249e-09
2182	EGFR	MAT2B	-1.1929196	3.1499607e-09
2183	EGFR	KDM3B	-1.3586515	3.1851732e-09
2184	EGFR	CBR4	-1.6036131	3.1970577e-09
2185	EGFR	PBX1	-2.5432189	3.2869534e-09
2186	EGFR	TDRD1	-0.9261483	3.293647e-09
2187	EGFR	PAPOLG	-1.1181699	3.3847947e-09
2188	EGFR	FBXL4	-1.6637198	3.4522911e-09
2189	EGFR	UPP1	3.7287092	3.4569225e-09
2190	EGFR	SGSM3	-0.8991152	3.463643e-09
2191	EGFR	TMEM200A	4.069693	3.5684153e-09
2192	EGFR	NIP7	3.0093627	3.6186203e-09
2193	EGFR	PIK3IP1	-1.9546312	3.641679e-09
2194	EGFR	CCND1	4.799793	3.978191e-09
2195	EGFR	ABCA5	-1.8108197	3.98313e-09
2196	EGFR	ERCC5	-1.8135796	4.0754373e-09
2197	EGFR	PAIP2B	-1.4261225	4.0807886e-09
2198	EGFR	C11orf71	-1.7544323	4.3578106e-09
2199	EGFR	PNPLA6	-1.4424777	4.3697326e-09
2200	EGFR	HECA	-1.356616	4.3817536e-09
2201	EGFR	SELENBP1	-2.8946688	4.4098716e-09
2202	EGFR	CCDC86	2.8251517	4.775099e-09
2203	EGFR	STX7	-1.4353492	4.825739e-09
2204	EGFR	CLCF1	2.6073804	4.842284e-09
2205	EGFR	KAT6B	-1.2249718	4.860945e-09
2206	EGFR	EFCAB7	-3.610503	4.9579563e-09
2207	EGFR	CRYZL1	-1.1861743	4.998143e-09
2208	EGFR	GTPBP4	2.59794	5.027258e-09
2209	EGFR	TNFRSF12A	4.4693403	5.0543725e-09
2210	EGFR	ZNF133	-1.1100639	5.3071294e-09
2211	EGFR	PPWD1	-1.1557155	5.36397e-09
2212	EGFR	LDAH	-1.2072079	5.60556e-09
2213	EGFR	UBE4B	-1.410889	5.6668035e-09
2214	EGFR	COQ5	-2.3539379	5.6818354e-09
2215	EGFR	AFTPH	-1.3138295	5.856667e-09
2216	EGFR	ITPKA	1.1778657	5.9751564e-09
2217	EGFR	LYAR	5.0851417	6.0369723e-09
2218	EGFR	ECH1	-1.76342	6.2333454e-09
2219	EGFR	SLC35A1	-1.8321893	6.4565424e-09
2220	EGFR	C8orf44	-1.4899609	6.5769483e-09
2221	EGFR	ITGA2	4.5057087	6.7359567e-09
2222	EGFR	MED28	-0.8740761	6.7729418e-09
2223	EGFR	MALL	3.1393108	6.783475e-09
2224	EGFR	ACTR6	-0.960893	6.8355446e-09
2225	EGFR	IFT46	-1.0927478	6.881215e-09
2226	EGFR	CDK19	-1.5860317	6.9060584e-09
2227	EGFR	TBC1D9	-1.5401524	6.969809e-09
2228	EGFR	HBP1	-2.086493	7.1690422e-09
2229	EGFR	PRSS16	-1.3876954	7.3287363e-09
2230	EGFR	FMO5	-1.2536616	7.3521536e-09
2231	EGFR	UBXN7	-1.7688161	7.452266e-09
2232	EGFR	PCDHA2	0.79696196	7.899183e-09
2233	EGFR	AMD1	2.5948925	8.146346e-09
2234	EGFR	IFT20	-1.7591358	8.295936e-09
2235	EGFR	SPRED2	1.9740683	8.307805e-09
2236	EGFR	NUPR1	-4.322272	8.358395e-09
2237	EGFR	NMRK1	-1.6029705	8.35939e-09
2238	EGFR	ZNF362	-1.0118101	8.67605e-09
2239	EGFR	ARPC5L	1.8886198	8.808813e-09
2240	EGFR	UBR2	-0.91404086	9.043849e-09
2241	EGFR	ZBTB5	-1.4252076	9.488902e-09
2242	EGFR	SPRY4	6.4262404	9.5354995e-09
2243	EGFR	ERMAP	-1.5962379	9.917509e-09
2244	EGFR	CYP4B1	-1.9200536	9.971987e-09
2245	EGFR	TUT1	1.0991589	1.0370403e-08
2246	EGFR	CCDC115	-2.3919482	1.0560912e-08
2247	EGFR	TOP1	2.8260164	1.0578998e-08
2248	EGFR	GEM	4.904812	1.0846124e-08
2249	EGFR	FBXO3	-1.0809418	1.1067126e-08
2250	EGFR	TUBB2A	3.728662	1.12916e-08
2251	EGFR	RNF38	-1.4437649	1.2222581e-08
2252	EGFR	F2RL1	3.597526	1.2258851e-08
2253	EGFR	CORO1C	1.8510431	1.2264448e-08
2254	EGFR	PIGN	-1.307121	1.2468843e-08
2255	EGFR	SNX1	-0.9269528	1.2744177e-08
2256	EGFR	MAF1	-1.6729988	1.2928151e-08
2257	EGFR	NCK1	-1.122921	1.3324364e-08
2258	EGFR	PUS10	-1.9821854	1.3366507e-08
2259	EGFR	MTUS1	-1.9365354	1.3447321e-08
2260	EGFR	WDR48	-1.1421098	1.3502146e-08
2261	EGFR	GJB3	1.3085018	1.4286948e-08
2262	EGFR	ST3GAL1	2.1897821	1.45517065e-08
2263	EGFR	LAMTOR3	-1.3874738	1.5472974e-08
2264	EGFR	SNX2	-1.1803161	1.5570127e-08
2265	EGFR	SPOP	-1.2568725	1.5895175e-08
2266	EGFR	TMEM139	-3.1039674	1.6112871e-08
2267	EGFR	MIA2	-1.0946454	1.6157104e-08
2268	EGFR	ZNF593	1.8639699	1.6184343e-08
2269	EGFR	STMN3	1.2638896	1.6383973e-08
2270	EGFR	ACTB	2.106113	1.7202503e-08
2271	EGFR	NAB2	1.75469	1.723215e-08
2272	EGFR	CCDC27	0.9319807	1.7364364e-08
2273	EGFR	RNF20	-2.244245	1.7557637e-08
2274	EGFR	PALS1	-1.5599045	1.7617658e-08
2275	EGFR	KIF13A	-1.3150568	1.7835198e-08
2276	EGFR	AKAP9	-1.2922674	1.8174665e-08
2277	EGFR	LYRM9	-1.3138025	1.820833e-08
2278	EGFR	CACNG8	0.8162853	1.8544869e-08
2279	EGFR	OSCP1	-1.9921082	1.876134e-08
2280	EGFR	PRMT2	-0.9387702	2.016199e-08
2281	EGFR	ZNF436	-2.6848724	2.0627589e-08
2282	EGFR	RRP1	1.0671046	2.0987246e-08
2283	EGFR	PEX11A	-1.4700345	2.141358e-08
2284	EGFR	TMEM254	-1.153864	2.1509567e-08
2285	EGFR	SOAT2	0.77372307	2.2447525e-08
2286	EGFR	SAP18	-1.0873827	2.2481737e-08
2287	EGFR	MID1	-1.7274737	2.2801823e-08
2288	EGFR	FUT9	-0.7108784	2.3075081e-08
2289	EGFR	TMEM219	-1.6565349	2.3118089e-08
2290	EGFR	SMTN	1.8625201	2.3199787e-08
2291	EGFR	RWDD2A	-1.3242159	2.344306e-08
2292	EGFR	DDX21	3.43779	2.409887e-08
2293	EGFR	NAA15	2.1002622	2.413447e-08
2294	EGFR	KLF10	3.9773324	2.4554407e-08
2295	EGFR	ZNF345	-1.0808338	2.4737144e-08
2296	EGFR	GSTA4	-2.0152593	2.6009491e-08
2297	EGFR	EIF4E	1.384578	2.6022795e-08
2298	EGFR	CATSPERB	-0.84678257	2.6596153e-08
2299	EGFR	SAT2	-2.550177	2.65982e-08
2300	EGFR	TRMT1L	-2.0475996	2.6631106e-08
2301	EGFR	YPEL1	-1.6526465	2.6722947e-08
2302	EGFR	PLAUR	3.4709942	2.696848e-08
2303	EGFR	USP25	-1.141737	2.7402487e-08
2304	EGFR	S100PBP	-1.2917315	2.7510424e-08
2305	EGFR	BMT2	-3.927139	2.7513737e-08
2306	EGFR	EIF2AK1	-1.2404195	2.7703944e-08
2307	EGFR	POU2F3	-0.7830791	2.807363e-08
2308	EGFR	OVOL2	-0.9932326	2.8255675e-08
2309	EGFR	BAZ2B	-2.5895298	2.8341182e-08
2310	EGFR	SPSB2	-2.8694036	3.015428e-08
2311	EGFR	TSPO2	0.66789204	3.0234826e-08
2312	EGFR	TUBG1	2.7502406	3.0472073e-08
2313	EGFR	DMXL1	-1.7216645	3.0677928e-08
2314	EGFR	GABPA	-0.9765444	3.0874087e-08
2315	EGFR	SNX27	-0.9544026	3.0891524e-08
2316	EGFR	TMEM19	-1.2972825	3.1940626e-08
2317	EGFR	LRRC59	1.6768713	3.2055127e-08
2318	EGFR	TTMP	1.6779609	3.2177876e-08
2319	EGFR	ST13	-1.349823	3.240433e-08
2320	EGFR	ANKRD53	0.70352787	3.324795e-08
2321	EGFR	DENND4C	-1.2338744	3.4670226e-08
2322	EGFR	PAN2	-1.6694261	3.537946e-08
2323	EGFR	ATF2	-1.0891546	3.5914304e-08
2324	EGFR	BRD3	-1.1156518	3.600326e-08
2325	EGFR	MPHOSPH8	-1.1354831	3.6088075e-08
2326	EGFR	TCOF1	1.5746993	3.6153633e-08
2327	EGFR	GATAD1	-1.0786091	3.6706265e-08
2328	EGFR	ZNF391	-0.8097347	3.782082e-08
2329	EGFR	POU2AF3	-2.702086	3.7883584e-08
2330	EGFR	METTL7B	3.0964882	3.796087e-08
2331	EGFR	S100A16	3.9835546	3.839429e-08
2332	EGFR	SPG11	-1.0513339	3.890788e-08
2333	EGFR	KANSL1L	-1.2509631	3.9047553e-08
2334	EGFR	ATRN	-1.2646209	3.9111224e-08
2335	EGFR	ARC	2.6604123	4.1090598e-08
2336	EGFR	CLK4	-1.4523832	4.202733e-08
2337	EGFR	MICAL2	1.7961572	4.2060577e-08
2338	EGFR	B3GNT3	1.0930951	4.5180677e-08
2339	EGFR	PRDX5	-2.0814438	4.9034163e-08
2340	EGFR	SLC35B3	-1.7454647	5.0210485e-08
2341	EGFR	ITGA6	2.3580084	5.179107e-08
2342	EGFR	TMEM230	-1.3723282	5.2770762e-08
2343	EGFR	SMARCAL1	-1.0530896	5.318557e-08
2344	EGFR	STX8	-0.8003925	5.3896002e-08
2345	EGFR	GALE	1.1270491	5.446727e-08
2346	EGFR	SAYSD1	-0.6097149	5.5158004e-08
2347	EGFR	SLC35A5	-1.9980078	5.6067044e-08
2348	EGFR	SEC14L3	0.5331044	5.6556914e-08
2349	EGFR	SURF2	1.299247	5.6855626e-08
2350	EGFR	COA5	-2.2241344	5.8004012e-08
2351	EGFR	SPHK1	3.2604537	5.8413658e-08
2352	EGFR	CLASP1	-1.0802599	5.8893754e-08
2353	EGFR	AFAP1L1	1.7926936	5.896748e-08
2354	EGFR	MTERF4	-0.9347856	6.126069e-08
2355	EGFR	GPX8	-3.0968082	6.1667656e-08
2356	EGFR	GNB1L	0.67933494	6.2065105e-08
2357	EGFR	PMPCB	-0.8604949	6.225114e-08
2358	EGFR	SPRY2	5.3687863	6.417886e-08
2359	EGFR	RHOV	-2.3134108	6.825803e-08
2360	EGFR	NALF2	0.8371559	6.980232e-08
2361	EGFR	JMJD4	0.87113684	6.997537e-08
2362	EGFR	WFDC8	0.6438858	7.030307e-08
2363	EGFR	DHX40	-2.0056634	7.058695e-08
2364	EGFR	NCOA2	-1.2620229	7.1717984e-08
2365	EGFR	ZSCAN26	-1.4156111	7.185078e-08
2366	EGFR	FXYD3	-2.58818	7.2149e-08
2367	EGFR	PUM1	-1.2935438	7.241741e-08
2368	EGFR	ZFYVE1	-3.1370935	7.299888e-08
2369	EGFR	SLCO4A1	2.595393	7.3423344e-08
2370	EGFR	COX15	-1.0210135	7.355987e-08
2371	EGFR	MGMT	-1.0629305	7.417345e-08
2372	EGFR	FJX1	2.5123863	7.6308304e-08
2373	EGFR	VCL	1.214218	7.750585e-08
2374	EGFR	TBC1D8B	-1.3273629	7.853385e-08
2375	EGFR	ZKSCAN4	-1.56871	8.07983e-08
2376	EGFR	SMPDL3A	-1.872215	8.155086e-08
2377	EGFR	VPS13C	-1.1847006	8.281422e-08
2378	EGFR	POTEKP	1.0716265	8.497408e-08
2379	EGFR	FOXO3	-1.8729719	8.877911e-08
2380	EGFR	KIAA0319L	-1.2676673	8.8933504e-08
2381	EGFR	BDH2	-1.819775	9.21589e-08
2382	EGFR	OSBPL9	-1.6659831	9.440399e-08
2383	EGFR	TUBA1B	2.6277614	9.446482e-08
2384	EGFR	CRBN	-2.1321752	9.470909e-08
2385	EGFR	EGR2	4.9624043	9.642707e-08
2386	EGFR	PIGP	-1.5508167	9.780322e-08
2387	EGFR	ARFGEF1	-1.2762531	1.0183616e-07
2388	EGFR	ZNF227	-1.565252	1.02820295e-07
2389	EGFR	LAMP2	-1.6881043	1.04612525e-07
2390	EGFR	POLR1G	2.173825	1.06233315e-07
2391	EGFR	PHKB	-1.2307673	1.0658279e-07
2392	EGFR	LMBRD1	-1.323044	1.0769024e-07
2393	EGFR	RALBP1	-0.92754716	1.09071905e-07
2394	EGFR	UBE2NL	1.033749	1.1007623e-07
2395	EGFR	SPATA31C2	0.822822	1.1008051e-07
2396	EGFR	YPEL5	-3.2104836	1.10119196e-07
2397	EGFR	PAPSS1	-1.386586	1.1106921e-07
2398	EGFR	SOX14	0.72124606	1.1423001e-07
2399	EGFR	USP30	-2.287186	1.1650545e-07
2400	EGFR	FAM234A	-1.7404264	1.165284e-07
2401	EGFR	TIA1	-1.4265668	1.1849153e-07
2402	EGFR	SFN	2.0949483	1.2016778e-07
2403	EGFR	MTA3	-1.4396935	1.2196205e-07
2404	EGFR	FMR1	-1.4301159	1.2286706e-07
2405	EGFR	FAM149B1	-1.011695	1.2321915e-07
2406	EGFR	PTRH2	1.6091584	1.247698e-07
2407	EGFR	FGFR2	-0.6905334	1.2522851e-07
2408	EGFR	HNRNPAB	3.1184945	1.2546913e-07
2409	EGFR	BCL6	-2.3308136	1.2560905e-07
2410	EGFR	NF2	1.0604874	1.263971e-07
2411	EGFR	FBXO9	-0.9710141	1.2671076e-07
