Target_genes	Klf3|Average	SRX248398|MEF	STRING
Eci1	162.000000	162	0
Cenps	162.000000	162	0
Cand2	162.000000	162	0
Apool	162.000000	162	0
Aars2	162.000000	162	0
4930453N24Rik	162.000000	162	0
Vill	161.000000	161	0
Tnpo3	161.000000	161	0
Tdrd3	161.000000	161	0
Tada2a	161.000000	161	0
Suv39h1	161.000000	161	0
Ralgapa2	161.000000	161	0
Psmd14	161.000000	161	0
Prickle2	161.000000	161	0
Pde12	161.000000	161	0
Nubp1	161.000000	161	0
Nr2f1	161.000000	161	0
Mpv17l2	161.000000	161	0
Mfsd12	161.000000	161	0
Mad2l1	161.000000	161	0
Leprot	161.000000	161	0
Hdac1	161.000000	161	0
Faf2	161.000000	161	0
Elmod1	161.000000	161	0
Egr1	161.000000	161	0
Ccdc63	161.000000	161	0
Xpot	160.000000	160	0
Tmem256	160.000000	160	0
Skap2	160.000000	160	0
Sf3a2	160.000000	160	0
Rbm45	160.000000	160	0
Prkci	160.000000	160	0
Plekhj1	160.000000	160	0
Odc1	160.000000	160	0
Nlgn2	160.000000	160	0
Jarid2	160.000000	160	0
Htatsf1	160.000000	160	0
Eral1	160.000000	160	0
Cenph	160.000000	160	0
Arhgap12	160.000000	160	0
Ubqln2	159.000000	159	0
Ube3c	159.000000	159	0
Stard9	159.000000	159	0
Sf3b6	159.000000	159	0
Rtn3	159.000000	159	0
Polr3g	159.000000	159	0
Plekhg1	159.000000	159	0
Pate1	159.000000	159	0
Palm	159.000000	159	0
Oga	159.000000	159	0
Ninl	159.000000	159	0
Ncstn	159.000000	159	0
Mblac2	159.000000	159	0
Map3k20	159.000000	159	0
Kif21a	159.000000	159	0
Ifitm2	159.000000	159	0
Copa	159.000000	159	0
Cmtm7	159.000000	159	0
Celf6	159.000000	159	0
Cdk7	159.000000	159	0
Camk2g	159.000000	159	0
Bnip3	159.000000	159	0
Ap3d1	159.000000	159	0
Septin9	158.000000	158	0
Selenoh	158.000000	158	0
Rpa2	158.000000	158	0
Polr2b	158.000000	158	0
Noa1	158.000000	158	0
Ncald	158.000000	158	0
Mt2	158.000000	158	0
Mprip	158.000000	158	0
Lyrm4	158.000000	158	0
Kcna4	158.000000	158	0
Ints12	158.000000	158	0
Hsf1	158.000000	158	0
Hhex	158.000000	158	0
Hes7	158.000000	158	0
Gstcd	158.000000	158	0
Gata3	158.000000	158	0
Fars2	158.000000	158	0
Dusp10	158.000000	158	0
Dock9	158.000000	158	0
Crabp1	158.000000	158	0
Cobll1	158.000000	158	0
Chst11	158.000000	158	0
Ccnyl1	158.000000	158	0
Bop1	158.000000	158	0
Aloxe3	158.000000	158	0
1700056E22Rik	158.000000	158	0
1700037H04Rik	158.000000	158	0
Zfp827	157.000000	157	0
Zfp131	157.000000	157	0
Zdhhc5	157.000000	157	0
Wwc1	157.000000	157	0
Tpgs2	157.000000	157	0
Tnpo2	157.000000	157	0
Tmem9b	157.000000	157	0
Tmed1	157.000000	157	0
Thy1	157.000000	157	0
Snx33	157.000000	157	0
Scaf4	157.000000	157	0
Sarnp	157.000000	157	0
Runx1t1	157.000000	157	0
Plscr2	157.000000	157	0
Pigv	157.000000	157	0
Pdcd2l	157.000000	157	0
Pbrm1	157.000000	157	0
Ormdl2	157.000000	157	0
Nup153	157.000000	157	0
Metrn	157.000000	157	0
Mageb3	157.000000	157	0
Lix1l	157.000000	157	0
Knl1	157.000000	157	0
Kdm5a	157.000000	157	0
Hspb2	157.000000	157	0
Hcn3	157.000000	157	0
H4c11	157.000000	157	0
Gm45927	157.000000	157	0
Fam161b	157.000000	157	0
Ctdspl2	157.000000	157	0
Cryab	157.000000	157	0
Cpne8	157.000000	157	0
Coq6	157.000000	157	0
Cmc1	157.000000	157	0
Clk2	157.000000	157	0
Cav1	157.000000	157	0
Antxr2	157.000000	157	0
Antkmt	157.000000	157	0
Ankrd34a	157.000000	157	0
AW554918	157.000000	157	0
Zfp623	156.000000	156	0
Wnt7b	156.000000	156	0
Ube2j1	156.000000	156	0
Trmt11	156.000000	156	0
Tfcp2	156.000000	156	0
Tars2	156.000000	156	0
Tacc1	156.000000	156	0
Smco4	156.000000	156	0
Slc38a10	156.000000	156	0
Rpp25	156.000000	156	0
Rnf19b	156.000000	156	0
Rfx7	156.000000	156	0
Rb1cc1	156.000000	156	0
Osbpl8	156.000000	156	0
Naga	156.000000	156	0
Naa60	156.000000	156	0
Micalcl	156.000000	156	0
Hgh1	156.000000	156	0
Gapvd1	156.000000	156	0
Fuca1	156.000000	156	0
Dram1	156.000000	156	0
Dip2a	156.000000	156	0
Dctn6	156.000000	156	0
Ccdc71l	156.000000	156	0
Birc2	156.000000	156	0
5730455P16Rik	156.000000	156	0
Zfp69	155.000000	155	0
Tmem140	155.000000	155	0
Tmem126b	155.000000	155	0
St6galnac4	155.000000	155	0
Srpr	155.000000	155	0
Spopl	155.000000	155	0
Rps26	155.000000	155	0
Rnf44	155.000000	155	0
Ranbp3	155.000000	155	0
Pcm1	155.000000	155	0
Mob4	155.000000	155	0
Mid2	155.000000	155	0
Map2	155.000000	155	0
L3mbtl3	155.000000	155	0
Itgb4	155.000000	155	0
Itga2b	155.000000	155	0
Inhbb	155.000000	155	0
Hmces	155.000000	155	0
Gpi1	155.000000	155	0
Gm1673	155.000000	155	0
Foxred1	155.000000	155	0
Fnta	155.000000	155	0
Eloc	155.000000	155	0
Cnpy3	155.000000	155	0
Cdc20	155.000000	155	0
Abcc1	155.000000	155	0
A930018P22Rik	155.000000	155	0
Wdr5b	154.000000	154	0
Wdfy1	154.000000	154	0
Tmem135	154.000000	154	0
Tlcd3a	154.000000	154	0
Spata33	154.000000	154	0
Septin5	154.000000	154	0
Rilpl1	154.000000	154	0
Plekha1	154.000000	154	0
Nudt8	154.000000	154	0
Nanos1	154.000000	154	0
Mmadhc	154.000000	154	0
Hrob	154.000000	154	0
Gstp2	154.000000	154	0
Gab2	154.000000	154	0
Fzd4	154.000000	154	0
Fmc1	154.000000	154	0
Fhl2	154.000000	154	0
Entpd3	154.000000	154	0
Doc2g	154.000000	154	0
Dbr1	154.000000	154	0
Csnk1a1	154.000000	154	0
Clip2	154.000000	154	0
Chmp1a	154.000000	154	0
Cavin4	154.000000	154	0
Atp5g3	154.000000	154	0
Ascc1	154.000000	154	0
Anapc16	154.000000	154	0
Zfp512	153.000000	153	0
Zdhhc9	153.000000	153	0
Twf1	153.000000	153	0
Trim67	153.000000	153	0
Trap1	153.000000	153	0
Tor1b	153.000000	153	0
Tmub2	153.000000	153	0
Tmtc4	153.000000	153	0
Tmem169	153.000000	153	0
Tead2	153.000000	153	0
Stox1	153.000000	153	0
Sirt2	153.000000	153	0
Set	153.000000	153	0
Sec24a	153.000000	153	0
Sdhaf4	153.000000	153	0
Scn3b	153.000000	153	0
Rtraf	153.000000	153	0
Rab11fip3	153.000000	153	0
Pygb	153.000000	153	0
Prrg2	153.000000	153	0
Ppfibp1	153.000000	153	0
Pou3f1	153.000000	153	0
Pms2	153.000000	153	0
Pecr	153.000000	153	0
Pacc1	153.000000	153	0
Nutf2	153.000000	153	0
Nsmf	153.000000	153	0
Nosip	153.000000	153	0
Nfkbib	153.000000	153	0
Ndufaf6	153.000000	153	0
Nceh1	153.000000	153	0
Mrpl48	153.000000	153	0
Mrm3	153.000000	153	0
Mphosph8	153.000000	153	0
Mmp2	153.000000	153	0
Mapk8ip1	153.000000	153	0
Macrod2	153.000000	153	0
Ly6g	153.000000	153	0
Lrpprc	153.000000	153	0
Lmo7	153.000000	153	0
Itpk1	153.000000	153	0
Il16	153.000000	153	0
Hsd17b10	153.000000	153	0
Glod4	153.000000	153	0
Fzd1	153.000000	153	0
Fancg	153.000000	153	0
Fadd	153.000000	153	0
Epb41l1	153.000000	153	0
Edem1	153.000000	153	0
Dkkl1	153.000000	153	0
Ddx56	153.000000	153	0
D830031N03Rik	153.000000	153	0
Ctnnbl1	153.000000	153	0
Coa4	153.000000	153	0
Clybl	153.000000	153	0
Clpsl2	153.000000	153	0
Ccbe1	153.000000	153	0
Aimp2	153.000000	153	0
Zfp740	152.000000	152	0
Zc2hc1c	152.000000	152	0
Washc3	152.000000	152	0
Utrn	152.000000	152	0
Trabd2b	152.000000	152	0
Tbcb	152.000000	152	0
Synpo	152.000000	152	0
Svep1	152.000000	152	0
Slc25a22	152.000000	152	0
Shox2	152.000000	152	0
Rpf1	152.000000	152	0
Rnf220	152.000000	152	0
Rell2	152.000000	152	0
Rab14	152.000000	152	0
Pxdn	152.000000	152	0
Prkd3	152.000000	152	0
Polr2i	152.000000	152	0
Pkdcc	152.000000	152	0
Pgk1	152.000000	152	0
Ovol3	152.000000	152	0
Ltbp4	152.000000	152	0
Insig1	152.000000	152	0
Hdac3	152.000000	152	0
Gphn	152.000000	152	0
Gm51425	152.000000	152	0
Gjc1	152.000000	152	0
Csad	152.000000	152	0
Cfap410	152.000000	152	0
Ccdc58	152.000000	152	0
Card19	152.000000	152	0
Arid1a	152.000000	152	0
Arhgap11a	152.000000	152	0
Acyp1	152.000000	152	0
Zfp771	151.000000	151	0
Zdhhc7	151.000000	151	0
Xxylt1	151.000000	151	0
Wsb1	151.000000	151	0
Tmem198b	151.000000	151	0
Tgif1	151.000000	151	0
Taldo1	151.000000	151	0
Stam2	151.000000	151	0
Spidr	151.000000	151	0
Slc12a4	151.000000	151	0
Nfkbil1	151.000000	151	0
Mok	151.000000	151	0
Marchf6	151.000000	151	0
L3mbtl2	151.000000	151	0
Herc3	151.000000	151	0
Gtf2b	151.000000	151	0
Fas	151.000000	151	0
Eif4a3	151.000000	151	0
Dnajc14	151.000000	151	0
Dnajb5	151.000000	151	0
Dnaja2	151.000000	151	0
Dhx16	151.000000	151	0
Crk	151.000000	151	0
Atp6v1g2	151.000000	151	0
Zbtb6	150.000000	150	0
Tsg101	150.000000	150	0
Trpm4	150.000000	150	0
Smox	150.000000	150	0
Smim40	150.000000	150	0
Rrp7a	150.000000	150	0
Rpl3	150.000000	150	0
Rp2	150.000000	150	0
Ralgps1	150.000000	150	0
Ocrl	150.000000	150	0
Nuak1	150.000000	150	0
Morc2a	150.000000	150	0
Lzts3	150.000000	150	0
Lifr	150.000000	150	0
Lhfpl2	150.000000	150	0
Laptm4b	150.000000	150	0
Kifc1	150.000000	150	0
Hrc	150.000000	150	0
Gm38396	150.000000	150	0
Gabpb2	150.000000	150	0
Foxf1	150.000000	150	0
Fbxo32	150.000000	150	0
Eml6	150.000000	150	0
Dynlrb1	150.000000	150	0
Dennd1b	150.000000	150	0
Daxx	150.000000	150	0
Cnot2	150.000000	150	0
Cables1	150.000000	150	0
Atat1	150.000000	150	0
Thsd1	149.000000	149	0
Tent4b	149.000000	149	0
Slc20a1	149.000000	149	0
Secisbp2	149.000000	149	0
Rbm11	149.000000	149	0
Rab23	149.000000	149	0
Ptges3	149.000000	149	0
Procr	149.000000	149	0
Pogz	149.000000	149	0
Pbx1	149.000000	149	0
Hmox2	149.000000	149	0
Fzr1	149.000000	149	0
Fam161a	149.000000	149	0
Fads2	149.000000	149	0
Exd1	149.000000	149	0
Efna2	149.000000	149	0
Chp1	149.000000	149	0
Cdc16	149.000000	149	0
Cacna1c	149.000000	149	0
Atad1	149.000000	149	0
Zmym3	148.000000	148	0
Zfp395	148.000000	148	0
Umps	148.000000	148	0
Trpm7	148.000000	148	0
Tgfbr1	148.000000	148	0
Tbx18	148.000000	148	0
Sgca	148.000000	148	0
Rpp30	148.000000	148	0
Rpl10	148.000000	148	0
Rpgrip1l	148.000000	148	0
Pxn	148.000000	148	0
Pptc7	148.000000	148	0
Pdzrn3	148.000000	148	0
Pde5a	148.000000	148	0
Mapk12	148.000000	148	0
Map3k14	148.000000	148	0
Lyrm7	148.000000	148	0
Klf1	148.000000	148	0
Gab1	148.000000	148	0
Fto	148.000000	148	0
Fchsd2	148.000000	148	0
Fbxo9	148.000000	148	0
Fbxl19	148.000000	148	0
Dixdc1	148.000000	148	0
Cst3	148.000000	148	0
Col3a1	148.000000	148	0
Cilk1	148.000000	148	0
Btbd7	148.000000	148	0
Abi3bp	148.000000	148	0
Vinac1	147.000000	147	0
Ttl	147.000000	147	0
Ttc32	147.000000	147	0
Tspyl1	147.000000	147	0
Stx18	147.000000	147	0
Stag2	147.000000	147	0
Snx22	147.000000	147	0
Sash1	147.000000	147	0
Qsox1	147.000000	147	0
Prrx1	147.000000	147	0
Prkag2	147.000000	147	0
Ppara	147.000000	147	0
Polr2d	147.000000	147	0
P2ry10b	147.000000	147	0
Osgin1	147.000000	147	0
Mybpc3	147.000000	147	0
Mea1	147.000000	147	0
Klhdc3	147.000000	147	0
Kdm4a	147.000000	147	0
Hp1bp3	147.000000	147	0
Grn	147.000000	147	0
Fam53a	147.000000	147	0
Epha7	147.000000	147	0
Ep400	147.000000	147	0
Dusp12	147.000000	147	0
Dhx15	147.000000	147	0
Dap3	147.000000	147	0
Cwc25	147.000000	147	0
Cep83	147.000000	147	0
Ccdc124	147.000000	147	0
Cask	147.000000	147	0
Bend3	147.000000	147	0
Aifm2	147.000000	147	0
Acsl5	147.000000	147	0
Zcchc10	146.000000	146	0
Usp21	146.000000	146	0
U2af1l4	146.000000	146	0
Trim24	146.000000	146	0
Tram1	146.000000	146	0
Trabd	146.000000	146	0
Tor4a	146.000000	146	0
Smc4	146.000000	146	0
Scarb1	146.000000	146	0
Rab3ip	146.000000	146	0
Psenen	146.000000	146	0
Nqo2	146.000000	146	0
Nckap5l	146.000000	146	0
Nab1	146.000000	146	0
Mrpl33	146.000000	146	0
Mlec	146.000000	146	0
Ly96	146.000000	146	0
Lrch4	146.000000	146	0
Lin37	146.000000	146	0
Jun	146.000000	146	0
Ift80	146.000000	146	0
H3c3	146.000000	146	0
H2bc3	146.000000	146	0
H2ac4	146.000000	146	0
Fbxo24	146.000000	146	0
Cd59a	146.000000	146	0
Atp13a1	146.000000	146	0
Adamtsl3	146.000000	146	0
Zbtb14	145.000000	145	0
Tmx3	145.000000	145	0
Tlk2	145.000000	145	0
Tfe3	145.000000	145	0
Spata5	145.000000	145	0
Spast	145.000000	145	0
Ropn1l	145.000000	145	0
Rnps1	145.000000	145	0
Ralgds	145.000000	145	0
Plscr3	145.000000	145	0
Nudt6	145.000000	145	0
Nop14	145.000000	145	0
Lrrc10b	145.000000	145	0
Hoxa2	145.000000	145	0
Guk1	145.000000	145	0
Grk4	145.000000	145	0
Fras1	145.000000	145	0
Fbxo33	145.000000	145	0
Edem3	145.000000	145	0
Dyrk1a	145.000000	145	0
Arhgap39	145.000000	145	0
Wasl	144.000000	144	0
Ube2g2	144.000000	144	0
Ttc9c	144.000000	144	0
Tbc1d17	144.000000	144	0
Smarce1	144.000000	144	0
Prr5l	144.000000	144	0
Ndufa12	144.000000	144	0
Mertk	144.000000	144	0
Kras	144.000000	144	0
Klhl26	144.000000	144	0
Hnrnpul2	144.000000	144	0
Hbs1l	144.000000	144	0
Hacd1	144.000000	144	0
Gpr107	144.000000	144	0
Fam133b	144.000000	144	0
Esrp2	144.000000	144	0
Dedd	144.000000	144	0
Arl10	144.000000	144	0
Ankrd52	144.000000	144	0
Akt1s1	144.000000	144	0
Ska1	143.000000	143	0
Sf3a3	143.000000	143	0
Sec16a	143.000000	143	0
Rbm43	143.000000	143	0
Pdgfrb	143.000000	143	0
Numa1	143.000000	143	0
Mdfic	143.000000	143	0
Irx2	143.000000	143	0
Icosl	143.000000	143	0
Gss	143.000000	143	0
Gm4861	143.000000	143	0
Fasn	143.000000	143	0
Ephb3	143.000000	143	0
Egfl7	143.000000	143	0
Cers6	143.000000	143	0
Cacul1	143.000000	143	0
Als2	143.000000	143	0
Zfp398	142.000000	142	0
Zbtb9	142.000000	142	0
Zbtb26	142.000000	142	0
Yju2	142.000000	142	0
Uqcrc1	142.000000	142	0
Ttc25	142.000000	142	0
Trim58	142.000000	142	0
Tnfrsf11a	142.000000	142	0
Tgm2	142.000000	142	0
Tecr	142.000000	142	0
Tcea2	142.000000	142	0
Tatdn3	142.000000	142	0
Src	142.000000	142	0
Sox18	142.000000	142	0
Slc9a1	142.000000	142	0
Slc25a37	142.000000	142	0
Slc13a4	142.000000	142	0
Rtn2	142.000000	142	0
Rgcc	142.000000	142	0
Repin1	142.000000	142	0
Rabgap1	142.000000	142	0
Ptprc	142.000000	142	0
Ptchd4	142.000000	142	0
Prrg1	142.000000	142	0
Prkcd	142.000000	142	0
Ppm1n	142.000000	142	0
Pitpnm1	142.000000	142	0
Pir	142.000000	142	0
Phf19	142.000000	142	0
Peli1	142.000000	142	0
Pde4c	142.000000	142	0
Nsl1	142.000000	142	0
Nppb	142.000000	142	0
Nedd8	142.000000	142	0
Nckap5	142.000000	142	0
Nanog	142.000000	142	0
Mr1	142.000000	142	0
Mlf1	142.000000	142	0
Mex3d	142.000000	142	0
Mettl4	142.000000	142	0
Mcfd2	142.000000	142	0
Lratd1	142.000000	142	0
Lman1	142.000000	142	0
Ints1	142.000000	142	0
Il11ra1	142.000000	142	0
Gstm6	142.000000	142	0
Grk2	142.000000	142	0
Gmpr2	142.000000	142	0
Gm5111	142.000000	142	0
Galt	142.000000	142	0
Foxf2	142.000000	142	0
Fbxl4	142.000000	142	0
Fam117b	142.000000	142	0
Espl1	142.000000	142	0
Ercc2	142.000000	142	0
Erbin	142.000000	142	0
Eipr1	142.000000	142	0
Eif2s2	142.000000	142	0
Drc1	142.000000	142	0
Dnm2	142.000000	142	0
Cped1	142.000000	142	0
Cdk2ap2	142.000000	142	0
Ccl27a	142.000000	142	0
Brap	142.000000	142	0
Ahi1	142.000000	142	0
Adck2	142.000000	142	0
Acer3	142.000000	142	0
Acad10	142.000000	142	0
Zfp945	141.000000	141	0
Tnnt2	141.000000	141	0
Tmem39b	141.000000	141	0
Stbd1	141.000000	141	0
Sltm	141.000000	141	0
Slc4a4	141.000000	141	0
Polb	141.000000	141	0
Pla2g6	141.000000	141	0
Med17	141.000000	141	0
Ifit2	141.000000	141	0
Foxc1	141.000000	141	0
Flt1	141.000000	141	0
Erap1	141.000000	141	0
Ell	141.000000	141	0
Dynll2	141.000000	141	0
Cnr1	141.000000	141	0
Bahd1	141.000000	141	0
Arhgef11	141.000000	141	0
Ankdd1a	141.000000	141	0
Aldh3b1	141.000000	141	0
1190005I06Rik	141.000000	141	0
Zscan20	140.000000	140	0
Zfp263	140.000000	140	0
Zfp11	140.000000	140	0
Tsnaxip1	140.000000	140	0
Sun2	140.000000	140	0
Sfswap	140.000000	140	0
S100a13	140.000000	140	0
S100a1	140.000000	140	0
Rnaseh1	140.000000	140	0
Relch	140.000000	140	0
Rcan3	140.000000	140	0
Ranbp10	140.000000	140	0
Plekhf2	140.000000	140	0
Pign	140.000000	140	0
P4ha2	140.000000	140	0
Mif4gd	140.000000	140	0
Lin9	140.000000	140	0
Jade2	140.000000	140	0
Gas8	140.000000	140	0
Fbxo8	140.000000	140	0
Ehmt1	140.000000	140	0
Dbndd1	140.000000	140	0
Cyp46a1	140.000000	140	0
Cops7a	140.000000	140	0
Cep44	140.000000	140	0
Cep131	140.000000	140	0
Arhgap32	140.000000	140	0
Ank1	140.000000	140	0
Abhd8	140.000000	140	0
1810030O07Rik	140.000000	140	0
Ube2a	139.000000	139	0
Ttll7	139.000000	139	0
Trim69	139.000000	139	0
Tnpo1	139.000000	139	0
Stt3a	139.000000	139	0
Phf20	139.000000	139	0
Mllt1	139.000000	139	0
Lrrc51	139.000000	139	0
Ilf2	139.000000	139	0
Exoc1	139.000000	139	0
Dusp7	139.000000	139	0
Ddi2	139.000000	139	0
Dcun1d4	139.000000	139	0
Cyp51	139.000000	139	0
Cdc5l	139.000000	139	0
B4galt2	139.000000	139	0
Atp6v0b	139.000000	139	0
Arl14ep	139.000000	139	0
Rrm2b	138.000000	138	0
Plpp1	138.000000	138	0
Phlpp1	138.000000	138	0
Orc4	138.000000	138	0
Naa20	138.000000	138	0
Mbd5	138.000000	138	0
Map4k5	138.000000	138	0
Lrrcc1	138.000000	138	0
Ggnbp1	138.000000	138	0
Ephb6	138.000000	138	0
Chek1	138.000000	138	0
Cgnl1	138.000000	138	0
Ccdc184	138.000000	138	0
Bak1	138.000000	138	0
Atl1	138.000000	138	0
Atg12	138.000000	138	0
Apc	138.000000	138	0
Ap3s1	138.000000	138	0
Akirin2	138.000000	138	0
9430015G10Rik	138.000000	138	0
Zfp407	137.000000	137	0
Wdr5	137.000000	137	0
Unc119	137.000000	137	0
Trmt5	137.000000	137	0
Trib2	137.000000	137	0
Srf	137.000000	137	0
Spr	137.000000	137	0
Spaar	137.000000	137	0
Slc5a3	137.000000	137	0
Slc38a6	137.000000	137	0
Rps6ka5	137.000000	137	0
Rbm6	137.000000	137	0
Pcdhgc3	137.000000	137	0
Mrps6	137.000000	137	0
Ldlrad3	137.000000	137	0
Hrct1	137.000000	137	0
Copb2	137.000000	137	0
Cgref1	137.000000	137	0
Adipor2	137.000000	137	0
Adamts14	137.000000	137	0
Abhd1	137.000000	137	0
Zfp318	136.000000	136	0
Vmn1r43	136.000000	136	0
Ttc8	136.000000	136	0
Rybp	136.000000	136	0
Plcg2	136.000000	136	0
Pbld2	136.000000	136	0
Noxo1	136.000000	136	0
Naca	136.000000	136	0
Isy1	136.000000	136	0
Hnrnph3	136.000000	136	0
H4c3	136.000000	136	0
H1f6	136.000000	136	0
Gyg	136.000000	136	0
Gspt1	136.000000	136	0
Gfer	136.000000	136	0
Frg2f1	136.000000	136	0
Foxj3	136.000000	136	0
Fosb	136.000000	136	0
Ecm1	136.000000	136	0
Ddx17	136.000000	136	0
Cmc2	136.000000	136	0
Cenpn	136.000000	136	0
Akt3	136.000000	136	0
Zfp277	135.000000	135	0
Tap2	135.000000	135	0
St3gal5	135.000000	135	0
Rhox2e	135.000000	135	0
Rest	135.000000	135	0
Ptpn3	135.000000	135	0
Pan2	135.000000	135	0
Ndufs8	135.000000	135	0
Mb21d2	135.000000	135	0
Gtf3c4	135.000000	135	0
Fgf18	135.000000	135	0
Dock4	135.000000	135	0
Ddx31	135.000000	135	0
Ccdc9	135.000000	135	0
4933430I17Rik	135.000000	135	0
2510009E07Rik	135.000000	135	0
Yipf4	134.000000	134	0
Trim39	134.000000	134	0
Slx4ip	134.000000	134	0
Runx2	134.000000	134	0
Ppp1r13l	134.000000	134	0
Pde6d	134.000000	134	0
Mkks	134.000000	134	0
Kif3a	134.000000	134	0
Ip6k1	134.000000	134	0
Fn3krp	134.000000	134	0
Edil3	134.000000	134	0
Dhx33	134.000000	134	0
Cops7b	134.000000	134	0
Chic2	134.000000	134	0
Cep85	134.000000	134	0
Cd3eap	134.000000	134	0
Cbx2	134.000000	134	0
Bnip3l	134.000000	134	0
Tbc1d23	133.000000	133	0
St3gal6	133.000000	133	0
Slc66a2	133.000000	133	0
Slc38a1	133.000000	133	0
Rrbp1	133.000000	133	0
Rps29	133.000000	133	0
Rab13	133.000000	133	0
Park7	133.000000	133	0
Mboat2	133.000000	133	0
Dnmt1	133.000000	133	0
Cks2	133.000000	133	0
Cd109	133.000000	133	0
Apeh	133.000000	133	0
Anapc15	133.000000	133	0
Zpr1	132.000000	132	0
Zfp59	132.000000	132	0
Zdhhc6	132.000000	132	0
Zdhhc21	132.000000	132	0
Wipi1	132.000000	132	0
Vwa8	132.000000	132	0
Vti1a	132.000000	132	0
Vax2	132.000000	132	0
Trim68	132.000000	132	0
Trim50	132.000000	132	0
Tbc1d8b	132.000000	132	0
Stk36	132.000000	132	0
Sqor	132.000000	132	0
Spred3	132.000000	132	0
Slc44a1	132.000000	132	0
Slc25a30	132.000000	132	0
Sipa1l3	132.000000	132	0
Shisal2a	132.000000	132	0
Selenos	132.000000	132	0
Sco1	132.000000	132	0
Rps4x	132.000000	132	0
Rnf25	132.000000	132	0
Rbsn	132.000000	132	0
Rangrf	132.000000	132	0
Ptprf	132.000000	132	0
Pskh1	132.000000	132	0
Prdm11	132.000000	132	0
Polr3k	132.000000	132	0
Pold2	132.000000	132	0
Pik3r1	132.000000	132	0
Otud3	132.000000	132	0
Oas1e	132.000000	132	0
Ntmt1	132.000000	132	0
Nrip1	132.000000	132	0
Nptx1	132.000000	132	0
Ngdn	132.000000	132	0
Mdm1	132.000000	132	0
Lpcat4	132.000000	132	0
Lhx6	132.000000	132	0
Irgq	132.000000	132	0
Hs3st3b1	132.000000	132	0
Hoga1	132.000000	132	0
Hltf	132.000000	132	0
Gprasp1	132.000000	132	0
Ggn	132.000000	132	0
Gdf1	132.000000	132	0
Ficd	132.000000	132	0
Eef2kmt	132.000000	132	0
Dyrk2	132.000000	132	0
Dus1l	132.000000	132	0
Dnajc11	132.000000	132	0
Decr2	132.000000	132	0
Ddt	132.000000	132	0
Cyth2	132.000000	132	0
Cyp4f16	132.000000	132	0
Comtd1	132.000000	132	0
Cldn23	132.000000	132	0
Cers1	132.000000	132	0
Cdc42bpg	132.000000	132	0
Ccny	132.000000	132	0
Ccdc130	132.000000	132	0
Capn11	132.000000	132	0
Bub1b	132.000000	132	0
Bhlhb9	132.000000	132	0
B3galnt1	132.000000	132	0
Armcx5	132.000000	132	0
Apoa5	132.000000	132	0
Adprm	132.000000	132	0
Adap1	132.000000	132	0
Actl6a	132.000000	132	0
Abcb6	132.000000	132	0
A430057M04Rik	132.000000	132	0
Zfp697	131.000000	131	0
Zdhhc17	131.000000	131	0
Xylb	131.000000	131	0
Wdr24	131.000000	131	0
Ubac1	131.000000	131	0
Tent5d	131.000000	131	0
Tagln	131.000000	131	0
Srrt	131.000000	131	0
Sgta	131.000000	131	0
Rragb	131.000000	131	0
Rps6ka1	131.000000	131	0
Rae1	131.000000	131	0
Podxl	131.000000	131	0
Pcdh18	131.000000	131	0
Parva	131.000000	131	0
Opa3	131.000000	131	0
Npr2	131.000000	131	0
Masp1	131.000000	131	0
Jmy	131.000000	131	0
Icam5	131.000000	131	0
Icam4	131.000000	131	0
Hells	131.000000	131	0
Fgfr2	131.000000	131	0
Dnmbp	131.000000	131	0
Cotl1	131.000000	131	0
Chadl	131.000000	131	0
Atp6v0a1	131.000000	131	0
Acsl1	131.000000	131	0
2610002M06Rik	131.000000	131	0
Zfp672	130.000000	130	0
Zbtb42	130.000000	130	0
Trim56	130.000000	130	0
Tnni3k	130.000000	130	0
Stom	130.000000	130	0
Sh3bp5l	130.000000	130	0
Sema7a	130.000000	130	0
Rnf214	130.000000	130	0
Pcsk7	130.000000	130	0
Nrarp	130.000000	130	0
Mrps7	130.000000	130	0
Mios	130.000000	130	0
Maged2	130.000000	130	0
Kctd17	130.000000	130	0
Hrk	130.000000	130	0
Hoxa6	130.000000	130	0
Hoxa5	130.000000	130	0
Gga3	130.000000	130	0
Fcho2	130.000000	130	0
Akt1	130.000000	130	0
Ache	130.000000	130	0
Zfp791	129.000000	129	0
Wdr35	129.000000	129	0
Ufsp1	129.000000	129	0
Ubap2	129.000000	129	0
Sprtn	129.000000	129	0
Slc25a46	129.000000	129	0
Sharpin	129.000000	129	0
Sgpl1	129.000000	129	0
Rnpc3	129.000000	129	0
Rnf103	129.000000	129	0
Mysm1	129.000000	129	0
Mynn	129.000000	129	0
Maf1	129.000000	129	0
Lsm6	129.000000	129	0
H2aw	129.000000	129	0
Gtf2i	129.000000	129	0
Gm35339	129.000000	129	0
Garem2	129.000000	129	0
G2e3	129.000000	129	0
Fnbp1	129.000000	129	0
Fn1	129.000000	129	0
Exoc8	129.000000	129	0
Eif5	129.000000	129	0
Cavin2	129.000000	129	0
Actrt3	129.000000	129	0
3110082J24Rik	129.000000	129	0
Zranb3	128.000000	128	0
Zbtb25	128.000000	128	0
Zbtb1	128.000000	128	0
Tmem63a	128.000000	128	0
Tmem217	128.000000	128	0
Tent5c	128.000000	128	0
Tbc1d22b	128.000000	128	0
Synj2	128.000000	128	0
